candidate,seed,window_size,window_size_1d,no_trade_entry_threshold,no_trade_exit_threshold,min_position_change,max_step_pos_change_pct,lambda_turnover,profit_mean,profit_per_trade_mean,trade_count_mean,episode_steps_mean,total_fees_mean,episode_max_dd_mean,termination_balance_insufficient_count,fees_profit_ratio,trade_rate,trades_per_day
hybrid_minimal_signal,42,12,6,0.22,0.11,0.22,0.35,0.0002,12.759058506401573,0.32268751906508,41.6,4138.2,3.3395001141471368,0.020285459768180907,0,0.2617356219874387,0.01005267990913924,2.895171813832101
