timestamp,closed_bar_ts,last_price,paper_equity_usdt,paper_profit_usdt,cumulative_fee_usdt,fee_rate_pct,action_raw,action_clipped,target_pos_pct,final_pos_pct,decision_step
2026-03-21 05:05:23,2026-03-20 21:05:00,69993.2,999.3263060149493,-0.6736939850507042,0.2741758484541073,0.01,-0.7141222953796387,-0.7,-0.699999988079071,-0.699999988079071,16
2026-03-21 05:10:16,2026-03-20 21:10:00,69980.9,999.4492350901775,-0.5507649098225329,0.2741758484541073,0.01,-0.8267112970352173,-0.7,-0.699999988079071,-0.699999988079071,17
2026-03-21 05:15:10,2026-03-20 21:15:00,70085.1,998.4001126936187,-1.5998873063813335,0.2815879216816927,0.01,-0.6257610321044922,-0.6257610321044922,-0.6257610321044922,-0.6257610321044922,18
2026-03-21 05:20:18,2026-03-20 21:20:00,70534.6,994.3857507895545,-5.6142492104454504,0.28897019248436184,0.01,-0.7907500267028809,-0.7,-0.699999988079071,-0.699999988079071,19
2026-03-21 05:25:10,2026-03-20 21:25:00,70435.4,995.3647050241984,-4.635294975801571,0.28897019248436184,0.01,-0.7232756614685059,-0.7,-0.699999988079071,-0.699999988079071,20
2026-03-21 05:30:17,2026-03-20 21:30:00,70462.2,995.0995962642814,-4.900403735718555,0.28897019248436184,0.01,-0.9898663759231567,-0.7,-0.699999988079071,-0.699999988079071,21
2026-03-21 05:35:10,2026-03-20 21:35:00,70500.4,994.7219616921143,-5.2780383078857085,0.28897019248436184,0.01,-0.9685796499252319,-0.7,-0.699999988079071,-0.699999988079071,22
2026-03-21 05:40:17,2026-03-20 21:40:00,70459.9,995.1219646301646,-4.878035369835402,0.28897019248436184,0.01,-0.9814664125442505,-0.7,-0.699999988079071,-0.699999988079071,23
2026-03-21 05:45:10,2026-03-20 21:45:00,70376.4,995.9474678999974,-4.052532100002622,0.28897019248436184,0.01,-0.8517442941665649,-0.7,-0.699999988079071,-0.699999988079071,24
2026-03-21 05:50:18,2026-03-20 21:50:00,70479.3,994.9064685910704,-5.093531408929607,0.3106207582083714,0.01,-0.4823906421661377,-0.4823906421661377,-0.4823906421661377,-0.4823906421661377,25
2026-03-21 05:55:10,2026-03-20 21:55:00,70486.3,994.8108105590085,-5.189189440991527,0.3586118158260192,0.01,-0.24747484922409058,-0.24747484922409058,0.0,0.0,26
2026-03-21 06:00:18,2026-03-20 22:00:00,70521.4,994.7430200114576,-5.256979988542412,0.4264023633769496,0.01,-0.681441605091095,-0.681441605091095,-0.681441605091095,-0.681441605091095,27
2026-03-21 06:05:11,2026-03-20 22:05:00,70786.8,992.1901253242271,-7.809874675772903,0.42824371122845895,0.01,-0.7578320503234863,-0.7,-0.699999988079071,-0.699999988079071,28
2026-03-21 06:10:18,2026-03-20 22:10:00,70760.9,992.4442462431808,-7.555753756819172,0.42824371122845895,0.01,-0.8400513529777527,-0.7,-0.699999988079071,-0.699999988079071,29
2026-03-21 06:15:10,2026-03-20 22:15:00,70773.4,992.3215246977123,-7.678475302287666,0.42824371122845895,0.01,-0.9954440593719482,-0.7,-0.699999988079071,-0.699999988079071,30
2026-03-21 06:20:17,2026-03-20 22:20:00,70779.8,992.2587101324245,-7.7412898675754604,0.42824371122845895,0.01,-0.8706953525543213,-0.7,-0.699999988079071,-0.699999988079071,31
2026-03-21 06:25:10,2026-03-20 22:25:00,70707.2,992.9711533265304,-7.028846673469616,0.42824371122845895,0.01,-0.9377455115318298,-0.7,-0.699999988079071,-0.699999988079071,32
2026-03-21 06:30:16,2026-03-20 22:30:00,70650.2,993.531485914202,-6.468514085798006,0.42824371122845895,0.01,-0.7685885429382324,-0.7,-0.699999988079071,-0.699999988079071,33
2026-03-21 06:35:09,2026-03-20 22:35:00,70612.6,993.9016157689503,-6.098384231049749,0.42824371122845895,0.01,-0.7205768823623657,-0.7,-0.699999988079071,-0.699999988079071,34
2026-03-21 06:40:16,2026-03-20 22:40:00,70704.6,992.9951590889033,-7.004840911096721,0.42824371122845895,0.01,-0.9735932946205139,-0.7,-0.699999988079071,-0.699999988079071,35
2026-03-21 06:45:08,2026-03-20 22:45:00,70657.1,993.3925890238468,-6.607410976153233,0.4977860592401899,0.01,0.18497216701507568,0.18497216701507568,0.0,0.0,36
2026-03-21 06:50:15,2026-03-20 22:50:00,70758.2,993.3324580991152,-6.667541900884771,0.5579169839716973,0.01,0.6053087711334229,0.6053087711334229,0.6053087711334229,0.6053087711334229,37
2026-03-21 06:55:22,2026-03-20 22:55:00,70762.6,993.2401819765374,-6.7598180234625715,0.6875824202682523,0.01,-0.9063555002212524,-0.7,-0.699999988079071,-0.699999988079071,38
2026-03-21 07:00:14,2026-03-20 23:00:00,70736.7,993.4251142107432,-6.5748857892567685,0.7571270452024118,0.01,0.20962858200073242,0.20962858200073242,0.0,0.0,39
2026-03-21 07:05:06,2026-03-20 23:05:00,70602.8,993.3555744539327,-6.644425546067282,0.8266668020129089,0.01,0.9201122522354126,0.7,0.699999988079071,0.699999988079071,40
2026-03-21 07:10:14,2026-03-20 23:10:00,70553.7,992.8720011323002,-7.12799886769983,0.8266668020129089,0.01,0.7639478445053101,0.7,0.699999988079071,0.699999988079071,41
2026-03-21 07:15:06,2026-03-20 23:15:00,70490.3,992.2474604114046,-7.7525395885953685,0.8266668020129089,0.01,0.9163007736206055,0.7,0.699999988079071,0.699999988079071,42
2026-03-21 07:20:13,2026-03-20 23:20:00,70478.6,992.1217551325982,-7.878244867401804,0.837086622218944,0.01,0.594975471496582,0.594975471496582,0.594975471496582,0.594975471496582,43
2026-03-21 07:25:19,2026-03-20 23:25:00,70466.1,991.9580397593284,-8.041960240671642,0.8961092041588591,0.01,0.28209829330444336,0.28209829330444336,0.0,0.0,44
2026-03-21 07:30:11,2026-03-20 23:30:00,70448.6,991.8886026977277,-8.11139730227228,0.965546265759506,0.01,0.7318754196166992,0.7,0.699999988079071,0.699999988079071,45
2026-03-21 07:35:18,2026-03-20 23:35:00,70455.5,991.9313515941469,-8.068648405853082,0.9908018700605741,0.01,0.4453960657119751,0.4453960657119751,0.4453960657119751,0.4453960657119751,46
2026-03-21 07:40:11,2026-03-20 23:40:00,70455.4,991.9241595651938,-8.075840434806196,0.9973668332466019,0.01,0.5115797519683838,0.5115797519683838,0.5115797519683838,0.5115797519683838,47
2026-03-21 07:45:18,2026-03-20 23:45:00,70491.9,992.1362890623024,-7.863710937697647,1.0481251136051821,0.01,0.09388673305511475,0.09388673305511475,0.0,0.0,48
2026-03-21 07:50:11,2026-03-20 23:50:00,70530.3,992.07701797014,-7.922982029860009,1.1073962057675875,0.01,0.5974087715148926,0.5974087715148926,0.5974087715148926,0.5974087715148926,49
2026-03-21 07:55:18,2026-03-20 23:55:00,70467.5,991.5382700077571,-8.461729992242908,1.1184273969419027,0.01,0.486156702041626,0.486156702041626,0.486156702041626,0.486156702041626,50
2026-03-21 08:00:10,2026-03-21 00:00:00,70494.9,991.6774902024886,-8.32250979751143,1.166640806681706,0.01,0.2390296459197998,0.2390296459197998,0.0,0.0,51
2026-03-21 08:05:17,2026-03-21 00:05:00,70537.4,991.6080727793566,-8.391927220643424,1.2360582298137086,0.01,0.9212085008621216,0.7,0.699999988079071,0.699999988079071,52
2026-03-21 08:10:10,2026-03-21 00:10:00,70489.8,991.1396633905454,-8.860336609454635,1.2360582298137086,0.01,0.7506496906280518,0.7,0.699999988079071,0.699999988079071,53
2026-03-21 08:15:09,2026-03-21 00:15:00,70553.8,991.7001612422632,-8.29983875773678,1.3054820995892698,0.01,-0.20470649003982544,-0.20470649003982544,0.0,0.0,54
2026-03-21 08:20:15,2026-03-21 00:20:00,70700.2,991.6307422321585,-8.369257767841532,1.3749011096940293,0.01,-0.7645958662033081,-0.7,-0.699999988079071,-0.699999988079071,55
2026-03-21 08:25:07,2026-03-21 00:25:00,70650.0,992.0122280810181,-7.9877719189819345,1.4862837914555387,0.01,0.4226694107055664,0.4226694107055664,0.4226694107055664,0.4226694107055664,56
2026-03-21 08:30:15,2026-03-21 00:30:00,70574.0,991.5336846836027,-8.4663153163973,1.513782815013405,0.01,0.8888697624206543,0.7,0.699999988079071,0.699999988079071,57
2026-03-21 08:35:08,2026-03-21 00:35:00,70602.5,991.7445464344011,-8.255453565598941,1.5832097919698656,0.01,0.2455061674118042,0.2455061674118042,0.0,0.0,58
2026-03-21 08:40:15,2026-03-21 00:40:00,70603.7,991.6751243173329,-8.324875682667084,1.652631909038022,0.01,0.9033839702606201,0.7,0.699999988079071,0.699999988079071,59
2026-03-21 08:45:07,2026-03-21 00:45:00,70560.2,991.2474341676492,-8.752565832350797,1.652631909038022,0.01,0.9721114635467529,0.7,0.699999988079071,0.699999988079071,60
2026-03-21 08:50:14,2026-03-21 00:50:00,70569.8,991.2724444884883,-8.727555511511696,1.72202583654537,0.01,-0.03435683250427246,-0.03435683250427246,0.0,0.0,61
2026-03-21 08:55:21,2026-03-21 00:55:00,70650.0,991.2030554185558,-8.796944581444222,1.7914149064778753,0.01,0.9171861410140991,0.7,0.699999988079071,0.699999988079071,62
2026-03-21 09:00:15,2026-03-21 01:00:00,70672.8,991.4269704998732,-8.573029500126836,1.7914149064778753,0.01,0.7868958711624146,0.7,0.699999988079071,0.6999999880790709,63
2026-03-21 09:05:08,2026-03-21 01:05:00,70612.7,990.7674367527743,-9.232563247225698,1.8607734809696144,0.01,0.39125847816467285,0.39125847816467285,0.0,0.0,64
2026-03-21 09:10:15,2026-03-21 01:10:00,70695.8,990.6980830333827,-9.301916966617341,1.9301272003612218,0.01,-0.7174690365791321,-0.7,-0.699999988079071,-0.699999988079071,65
2026-03-21 09:15:22,2026-03-21 01:15:00,70640.4,991.1305117928538,-8.869488207146219,2.0411433273722492,0.01,0.4199705123901367,0.4199705123901367,0.4199705123901367,0.4199705123901367,66
2026-03-21 09:20:14,2026-03-21 01:20:00,70569.9,990.6734863925262,-9.326513607473771,2.082750439917446,0.01,-0.24124819040298462,-0.24124819040298462,0.0,0.0,67
2026-03-21 09:25:06,2026-03-21 01:25:00,70564.4,990.6175017849425,-9.382498215057467,2.1387350475010902,0.01,-0.5651166439056396,-0.5651166439056396,-0.5651166439056396,-0.5651166439056396,68
2026-03-21 09:30:13,2026-03-21 01:30:00,70569.0,990.4556881705231,-9.544311829476896,2.2640550983839987,0.01,0.7501581907272339,0.7,0.699999988079071,0.699999988079071,69
2026-03-21 09:35:21,2026-03-21 01:35:00,70581.9,990.4437452111539,-9.556254788846104,2.402736635767061,0.01,-0.7865636348724365,-0.7,-0.699999988079071,-0.6999999880790712,70
2026-03-21 09:40:13,2026-03-21 01:40:00,70571.2,990.4795105592443,-9.520489440755682,2.472075054014659,0.01,-0.13690632581710815,-0.13690632581710815,0.0,0.0,71
2026-03-21 09:45:20,2026-03-21 01:45:00,70458.8,990.4101769946859,-9.589823005314088,2.5414086185730627,0.01,0.8911957740783691,0.7,0.699999988079071,0.699999988079071,72
2026-03-21 09:50:12,2026-03-21 01:50:00,70481.9,990.568127363507,-9.43187263649304,2.6107532404311065,0.01,0.3052722215652466,0.3052722215652466,0.0,0.0,73
2026-03-21 09:55:20,2026-03-21 01:55:00,70460.7,990.4987875957723,-9.501212404227658,2.6800930081657026,0.01,0.7911968231201172,0.7,0.699999988079071,0.699999988079071,74
2026-03-21 10:00:13,2026-03-21 02:00:00,70456.8,990.3910784908218,-9.60892150917823,2.749425235735269,0.01,-0.2259007692337036,-0.2259007692337036,0.0,0.0,75
2026-03-21 10:05:20,2026-03-21 02:05:00,70415.7,990.329591221007,-9.670408778992964,2.81091250554996,0.01,-0.6208382844924927,-0.6208382844924927,-0.6208382844924927,-0.6208382844924927,76
2026-03-21 10:10:13,2026-03-21 02:10:00,70463.0,989.8551335666813,-10.144866433318725,2.8723703173881696,0.01,0.1442340612411499,0.1442340612411499,0.0,0.0,77
2026-03-21 10:15:20,2026-03-21 02:15:00,70478.3,989.7858437085116,-10.214156291488393,2.941660175557838,0.01,0.969811201095581,0.7,0.699999988079071,0.699999988079071,78
2026-03-21 10:20:12,2026-03-21 02:20:00,70522.0,990.2154447125571,-9.784555287442913,2.941660175557838,0.01,0.8110737800598145,0.7,0.699999988079071,0.699999988079071,79
2026-03-21 10:25:20,2026-03-21 02:25:00,70561.0,990.5708694699431,-9.42913053005691,2.969560921990316,0.01,0.4183446168899536,0.4183446168899536,0.4183446168899536,0.4183446168899536,80
2026-03-21 10:30:12,2026-03-21 02:30:00,70591.5,990.7220889057919,-9.277911094208093,2.9974659277193925,0.01,0.8282086849212646,0.7,0.699999988079071,0.699999988079071,81
2026-03-21 10:35:06,2026-03-21 02:35:00,70595.4,990.7604033098867,-9.23959669011333,2.9974659277193925,0.01,0.946505069732666,0.7,0.699999988079071,0.699999988079071,82
2026-03-21 10:40:13,2026-03-21 02:40:00,70660.7,991.392237490642,-8.607762509358054,3.0071417782701477,0.01,0.6024023294448853,0.6024023294448853,0.6024023294448853,0.6024023294448853,83
2026-03-21 10:45:21,2026-03-21 02:45:00,70656.9,991.3578787963415,-8.642121203658462,3.0093832620931287,0.01,0.6250125169754028,0.6250125169754028,0.6250125169754028,0.6250125169754029,84
2026-03-21 10:50:16,2026-03-21 02:50:00,70705.0,991.772244701282,-8.227755298717966,3.0168203671161944,0.01,0.9665851593017578,0.7,0.699999988079071,0.699999988079071,85
2026-03-21 11:30:12,2026-03-21 03:30:00,70661.4,991.2747495107526,-8.7252504892474,3.0862144559863935,0.01,0.008094429969787598,0.008094429969787598,0.0,0.0,86
2026-03-21 11:35:23,2026-03-21 03:35:00,70595.6,991.2203037740163,-8.779696225983685,3.1406601927227293,0.01,-0.5492497086524963,-0.5492497086524963,-0.5492497086524963,-0.5492497086524963,87
2026-03-21 11:40:14,2026-03-21 03:40:00,70597.9,991.1876239567302,-8.81237604326975,3.155602599107487,0.01,-0.9667128324508667,-0.7,-0.699999988079071,-0.699999988079071,88
2026-03-21 11:45:22,2026-03-21 03:45:00,70606.1,991.037657427201,-8.962342572799002,3.224980090370288,0.01,0.11577534675598145,0.11577534675598145,0.0,0.0,89
2026-03-21 11:50:12,2026-03-21 03:50:00,70594.9,991.037657427201,-8.962342572799002,3.224980090370288,0.01,0.39063596725463867,0.39063596725463867,0.0,0.0,90
2026-03-21 11:55:17,2026-03-21 03:55:00,70631.6,990.9682847923625,-9.03171520763749,3.294352725208783,0.01,-0.8938109874725342,-0.7,-0.699999988079071,-0.699999988079071,91
2026-03-21 12:00:16,2026-03-21 04:00:00,70638.4,990.8973040546739,-9.102695945326104,3.2985501965509414,0.01,-0.6576398611068726,-0.6576398611068726,-0.6576398611068726,-0.6576398611068726,92
2026-03-21 12:05:12,2026-03-21 04:05:00,70717.9,990.1483592493494,-9.851640750650631,3.3140913793405415,0.01,-0.5006842017173767,-0.5006842017173767,-0.5006842017173767,-0.5006842017173767,93
2026-03-21 12:10:10,2026-03-21 04:10:00,70716.2,990.1107009492124,-9.8892990507876,3.363667140112221,0.01,0.38830554485321045,0.38830554485321045,0.0,0.0,94
2026-03-21 12:15:09,2026-03-21 04:15:00,70707.0,990.1107009492124,-9.8892990507876,3.363667140112221,0.01,-0.3374844193458557,-0.3374844193458557,0.0,0.0,95
2026-03-21 12:19:31,2026-03-21 04:15:00,70746.0,990.0710013497275,-9.928998650272547,3.403366739597168,0.01,-0.4009612202644348,-0.4009612202644348,-0.4009612202644348,-0.4009612202644348,96
2026-03-21 12:20:08,2026-03-21 04:20:00,70700.1,990.2888536617849,-9.711146338215144,3.4430750744652583,0.01,0.26885986328125,0.26885986328125,0.0,0.0,97
2026-03-21 12:25:11,2026-03-21 04:25:00,70750.0,990.219533443209,-9.780466556790998,3.512395293041067,0.01,0.7470757961273193,0.7,0.699999988079071,0.699999988079071,98
2026-03-21 12:30:21,2026-03-21 04:30:00,70687.0,989.533036114171,-10.466963885829045,3.581667453440589,0.01,-0.17641383409500122,-0.17641383409500122,0.0,0.0,99
2026-03-21 12:35:22,2026-03-21 04:35:00,70610.0,989.4804067635278,-10.519593236472247,3.6342968040837813,0.01,-0.5318604707717896,-0.5318604707717896,-0.5318604707717896,-0.5318604707717896,100
2026-03-21 12:40:13,2026-03-21 04:40:00,70611.3,989.4560183015027,-10.543981698497305,3.648996197004608,0.01,-0.6804186105728149,-0.6804186105728149,-0.6804186105728149,-0.6804186105728149,101
2026-03-21 12:45:08,2026-03-21 04:45:00,70604.8,989.5160550171514,-10.483944982848584,3.6509338095408994,0.01,-0.9263865947723389,-0.7,-0.699999988079071,-0.699999988079071,102
2026-03-21 12:50:10,2026-03-21 04:50:00,70618.0,989.3865577564461,-10.61344224355389,3.6509338095408994,0.01,-0.9084122776985168,-0.7,-0.699999988079071,-0.699999988079071,103
2026-03-21 12:55:11,2026-03-21 04:55:00,70612.1,989.3751596068255,-10.624840393174509,3.7201949178114466,0.01,0.3138432502746582,0.3138432502746582,0.0,0.0,104
2026-03-21 13:00:15,2026-03-21 05:00:00,70615.4,989.3176066368136,-10.682393363186407,3.7777478878233035,0.01,-0.5817102789878845,-0.5817102789878845,-0.5817102789878845,-0.5817102789878845,105
2026-03-21 13:05:41,2026-03-21 05:05:00,70602.2,989.2983673895928,-10.70163261040716,3.9045635293818663,0.01,0.899533748626709,0.7,0.699999988079071,0.699999988079071,106
2026-03-21 13:10:17,2026-03-21 05:10:00,70611.7,989.3222916966597,-10.677708303340296,3.973820936639694,0.01,0.303489089012146,0.303489089012146,0.0,0.0,107
2026-03-21 13:15:08,2026-03-21 05:15:00,70612.0,989.2675243641437,-10.732475635856304,4.028588269155715,0.01,0.5535843372344971,0.5535843372344971,0.5535843372344971,0.5535843372344971,108
2026-03-21 13:26:42,2026-03-21 05:25:00,70719.2,990.0441213106367,-9.955878689363317,4.083398595242384,0.01,0.21261286735534668,0.21261286735534668,0.0,0.0,109
2026-03-21 13:30:12,2026-03-21 05:30:00,70741.1,989.9946191045711,-10.005380895428857,4.132900801307916,0.01,-0.8315659761428833,-0.7,-0.699999988079071,-0.5,110
