candidate,profit_mean,profit_per_trade_mean,trade_count_mean,episode_steps_mean,total_fees_mean,fees_profit_ratio,trade_rate,trades_per_day,episode_max_dd_mean,termination_balance_insufficient_count,no_trade_entry_threshold,no_trade_exit_threshold,min_position_change,max_step_pos_change_pct,lambda_turnover,seed,search_score
hybrid_minimal_signal,-5.143903535524214,-0.2270312025545617,23.2,2411.6,1.9673981401569889,0.3824718186431721,0.0096201691822856,2.770608724498259,0.0542144166566335,0.0,0.24,0.11,0.22,0.35,0.0001,42,"[2.0, 0.0, 0.0, 0.2270312025545617, 5.143903535524214]"
hybrid_minimal_signal,1.483380616925524,0.1284050399375674,22.4,4291.8,1.9624448297534527,1.3229543431818895,0.0052192553241064,1.503145533342653,0.0304067478877666,0.0,0.26,0.12,0.22,0.35,0.0001,42,"[1.0, 0.32295434318188954, 0.0, 0.0, 0.0]"
hybrid_minimal_signal,-5.689673010929027,-0.1275549013178972,43.8,4138.2,3.8264393834415658,0.6725236012845619,0.0105843120197187,3.048281861678991,0.0303715502434074,0.0,0.28,0.14,0.25,0.3,0.0002,42,"[2.0, 0.0, 0.0, 0.1275549013178972, 5.689673010929027]"
hybrid_minimal_signal,-5.909313053316692,-0.4604559938381964,11.6,2411.6,0.9689267092523532,0.1639660482547169,0.0048100845911428,1.3853043622491297,0.0261990676227447,0.0,0.24,0.12,0.25,0.3,0.0002,42,"[2.0, 0.0, 0.0, 0.4604559938381964, 5.909313053316692]"
hybrid_minimal_signal,12.759058506401573,0.32268751906508,41.6,4138.2,3.3395001141471368,0.2617356219874387,0.0100526799091392,2.895171813832101,0.0202854597681809,0.0,0.22,0.11,0.22,0.35,0.0002,42,"[0.0, 0.0, 0.0, 0.0, 0.0]"
