time,open,high,low,close,volume_usd,open_interest_open,open_interest_high,open_interest_low,open_interest_close,funding_rate_open,funding_rate_high,funding_rate_low,funding_rate_close,funding_rate_oi_weight_open,funding_rate_oi_weight_high,funding_rate_oi_weight_low,funding_rate_oi_weight_close,funding_rate_vol_weight_open,funding_rate_vol_weight_high,funding_rate_vol_weight_low,funding_rate_vol_weight_close,global_long_short_account_ratio_global_account_long_percent,global_long_short_account_ratio_global_account_short_percent,global_long_short_account_ratio_global_account_long_short_ratio,top_long_short_account_ratio_top_account_long_percent,top_long_short_account_ratio_top_account_short_percent,top_long_short_account_ratio_top_account_long_short_ratio,top_long_short_position_ratio_top_position_long_percent,top_long_short_position_ratio_top_position_short_percent,top_long_short_position_ratio_top_position_long_short_ratio,liquidation_long_liquidation_usd,liquidation_short_liquidation_usd,liquidation_aggregated_aggregated_long_liquidation_usd,liquidation_aggregated_aggregated_short_liquidation_usd,ask_bids_bids_usd,ask_bids_bids_quantity,ask_bids_asks_usd,ask_bids_asks_quantity,aggregated_ask_bids_aggregated_bids_usd,aggregated_ask_bids_aggregated_bids_quantity,aggregated_ask_bids_aggregated_asks_usd,aggregated_ask_bids_aggregated_asks_quantity,taker_buy_sell_volume_taker_buy_volume_usd,taker_buy_sell_volume_taker_sell_volume_usd
2024-05-05,0.0086733,0.0087995,0.0082531,0.0085314,882562646.7097,173550156,174913130,151000642,161933350.0,0.01,0.01,0.01,0.01,0.009629,0.018712,0.007732,0.008625,0.010259,0.016778,0.009192,0.009543,47.37,52.63,0.9,46.58,53.42,0.87,64.12,35.88,1.79,499987.840408,379856.6181349,532194.6901139,404979.0874385,2349541.433,272154662.0,2191427.558,251277243.0,2349541.433,272154662.0,2191427.558,251277243.0,,
2024-05-06,0.0085313,0.0091856,0.0083155,0.0083491,1162553168.5352,161933350,177624887,154142407,154557754.0,0.01,0.01,0.01,0.01,0.008625,0.010906,0.007576,0.010009,0.009543,0.010576,0.009262,0.01,52.49,47.51,1.11,51.36,48.64,1.06,64.29,35.71,1.8,592975.8791888,500578.5764124,634840.5449084,560394.2834507,2271545.8428,267426253.0,2175873.7605,253685837.0,2271545.8428,267426253.0,2175873.7605,253685837.0,,
2024-05-07,0.0083491,0.0086488,0.0078888,0.0079026,821100894.5267,154557754,159633090,137269756,138484324.0,0.01,0.01,0.01,0.01,0.010009,0.010404,0.007469,0.010389,0.01,0.010105,0.009495,0.010095,54.65,45.35,1.21,51.27,48.73,1.05,65.67,34.33,1.91,588644.3461723,255119.6204501,633863.3867047,285785.7012252,2639598.9033,318031429.0,2055315.2215,245113026.0,2639598.9033,318031429.0,2055315.2215,245113026.0,,
2024-05-08,0.0079028,0.0082539,0.0076123,0.0079604,853977710.1261,138484324,143358075,130404900,138772397.0,0.01,0.01,0.01,0.01,0.010389,0.011271,0.008233,0.00862,0.010095,0.01037,0.008567,0.008844,61.83,38.17,1.62,60.4,39.6,1.53,66.85,33.15,2.02,632531.2852813,478315.8765581,708057.5632329,500355.2204883,3309395.8698,421275775.0,1954787.582,246110743.0,3309395.8698,421275775.0,1954787.582,246110743.0,,
2024-05-09,0.0079604,0.0087522,0.0078961,0.0085376,1075478457.2109,138772397,169799604,138643972,165036628.0,0.01,0.01,0.01,0.01,0.00862,0.010741,0.00862,0.009628,0.008844,0.01016,0.008844,0.008984,63.12,36.88,1.71,59.56,40.44,1.47,66.24,33.76,1.96,362225.3504435,587771.241691,398833.0885354,646278.4541125,2046892.0701,258617466.0,1899034.8545,237680089.0,2046892.0701,258617466.0,1899034.8545,237680089.0,,
2024-05-10,0.0085377,0.0088161,0.0081535,0.0084032,991028601.1865,165036628,181332385,160169312,170214511.0,0.01,0.01,0.007399,0.01,0.009628,0.009925,0.003101,0.009141,0.008984,0.009535,0.003918,0.008981,52.82,47.18,1.12,50.05,49.95,1.0,66.81,33.19,2.01,520624.4499783,306636.7670554,566872.7859637,332150.8092073,2401243.9112,282374341.0,2174580.4655,253318825.0,2401243.9112,282374341.0,2174580.4655,253318825.0,,
2024-05-11,0.0084033,0.0089498,0.0083638,0.0085075,822243569.9247,170214511,189148802,170214511,178290134.0,0.01,0.01,-0.020508,-0.020495,0.009141,0.009989,-0.01116,-0.011114,0.008981,0.009842,-0.013032,-0.012992,55.52,44.48,1.25,52.95,47.05,1.13,70.91,29.09,2.44,342997.4592883,315226.1859519,367190.6292282,344717.1063623,2325123.5915,278107391.0,2098528.7037,248501672.0,2325123.5915,278107391.0,2098528.7037,248501672.0,,
2024-05-12,0.0085075,0.00897,0.008484,0.0087449,699135642.4481,178290134,211949580,173742644,193555439.0,-0.020495,0.01,-0.023811,-0.001401,-0.011114,0.010046,-0.013406,0.003974,-0.012992,0.010017,-0.01577,0.002274,55.01,44.99,1.22,51.37,48.63,1.06,69.24,30.76,2.25,110296.5221768,261261.4655893,117405.9367634,283663.2621295,2445531.6353,289331282.0,4015037.4153,469588336.0,2445531.6353,289331282.0,4015037.4153,469588336.0,,
2024-05-13,0.008745,0.01131,0.0082913,0.0099128,2861838171.8755,193555439,293397944,173676381,261519143.0,-0.001401,0.01,-0.007999,0.01,0.003974,0.015671,-0.020329,0.009399,0.002274,0.014777,-0.016144,0.008934,49.33,50.67,0.97,50.49,49.51,1.02,68.06,31.94,2.13,1059449.2449563,1204585.1289185,1132335.6128671,1462588.6290995,2536808.6317,291265244.0,2268112.8317,257883566.0,2536808.6317,291265244.0,2268112.8317,257883566.0,,
2024-05-14,0.009913,0.0114949,0.0098225,0.0105653,3595067942.2523,261519143,329335145,260162204,274020841.0,0.01,0.01,-0.007172,-0.005752,0.009399,0.022659,-0.010461,0.00133,0.008934,0.019533,-0.00998,-0.001407,41.55,58.45,0.71,44.5,55.5,0.8,70.39,29.61,2.38,1289861.0935607,1422566.5910113,1464481.303489,1622772.6583064,1916899.9291,194364678.0,2217256.8184,222521189.0,1916899.9291,194364678.0,2217256.8184,222521189.0,,
2024-05-15,0.0105653,0.0115999,0.0099367,0.010501,2904041967.0699,274020841,335183366,244489387,247681978.0,-0.005752,0.01,-0.020079,-0.000717,0.00133,0.014772,-0.00625,0.004324,-0.001407,0.010186,-0.011314,0.002606,42.33,57.67,0.73,43.76,56.24,0.78,67.33,32.67,2.06,1062183.1041533,1312130.6033424,1172502.2598718,1451634.4103523,1916899.9291,194364678.0,2217256.8184,222521189.0,1916899.9291,194364678.0,2217256.8184,222521189.0,,
2024-05-16,0.0105008,0.010817,0.0096069,0.0100336,1401168879.9328,247681978,256376090,226448773,233687009.0,-0.000717,0.01,-0.01379,0.01,0.004324,0.020355,-0.003831,0.008933,0.002606,0.017985,-0.008456,0.00793,50.09,49.91,1.0,47.53,52.47,0.91,68.8,31.2,2.21,777346.6522827,477209.1743092,840622.7724679,512543.8145949,2324097.3783,221982896.0,2052183.2828,194162076.0,2324097.3783,221982896.0,2052183.2828,194162076.0,,
2024-05-17,0.0100336,0.0104439,0.0098298,0.010165,944788125.942,233687009,242954290,228185475,236160309.0,0.01,0.01,-0.016724,0.01,0.008933,0.025222,-0.004276,0.010055,0.00793,0.019489,-0.008333,0.009341,55.12,44.88,1.23,55.07,44.93,1.23,69.94,30.06,2.33,399135.8051769,393364.9051082,426807.7842365,442061.6693455,2466661.9409,246965936.0,1924942.7371,190957308.0,2466661.9409,246965936.0,1924942.7371,190957308.0,,
2024-05-18,0.0101651,0.0104636,0.0091644,0.0095332,900292679.6139,236160309,245729045,218288438,222261427.0,0.01,0.01,-0.024694,-0.013342,0.010055,0.028042,-0.008625,-0.002565,0.009341,0.022737,-0.011467,-0.004599,57.86,42.14,1.37,57.02,42.98,1.33,69.02,30.98,2.23,470711.1314947,245171.4717802,534500.471729,259368.2984584,3205201.4167,316912962.0,2245041.1009,219736582.0,3205201.4167,316912962.0,2245041.1009,219736582.0,,
2024-05-19,0.0095332,0.009592,0.0088719,0.0091465,718519862.5355,222261427,222348816,207162247,210896221.0,-0.013342,0.01,-0.013442,0.01,-0.002565,0.010276,-0.002631,0.010166,-0.004599,0.010089,-0.004674,0.010045,66.01,33.99,1.94,62.58,37.42,1.67,67.79,32.21,2.11,640848.2638365,225397.5162998,686567.540719,228559.565807,2283318.5125,240643022.0,2353140.2932,245521580.0,2283318.5125,240643022.0,2353140.2932,245521580.0,,
2024-05-20,0.0091465,0.0115,0.0089447,0.0114217,1580554815.1509,210896221,284179036,205986951,284179036.0,0.01,0.027526,-0.003563,0.027526,0.010166,0.077733,0.002552,0.077733,0.010045,0.063944,0.001047,0.063944,66.56,33.44,1.99,65.67,34.33,1.91,69.11,30.89,2.24,650420.2302518,1304855.5496081,699257.4907671,1486620.2726319,2259584.9626,248413686.0,1912513.2468,208160764.0,2259584.9626,248413686.0,1912513.2468,208160764.0,,
2024-05-21,0.0114216,0.014298,0.0108231,0.0138438,3059218659.2601,284179036,397756222,270201964,392947633.0,0.027526,0.06351,0.01,0.04302,0.077733,0.11299,0.014651,0.043088,0.063944,0.094674,0.012448,0.042604,50.73,49.27,1.03,47.04,52.96,0.89,67.08,32.92,2.04,924902.6813178,1575761.2340913,1038619.6094401,1890863.4593176,2575965.6618,227024231.0,1918950.2419,167191949.0,2575965.6618,227024231.0,1918950.2419,167191949.0,,
2024-05-22,0.013844,0.0143491,0.0125441,0.0133986,2870595832.4896,392947633,422011885,366443456,373496976.0,0.04302,0.052994,0.01,0.01,0.043088,0.057473,0.009998,0.01336,0.042604,0.053853,0.009997,0.012671,37.31,62.69,0.6,37.05,62.95,0.59,69.2,30.8,2.25,1175504.2649706,1043849.3621958,1307744.7426939,1184724.7174823,2587104.4922,187680917.0,2651301.4301,190361532.0,2587104.4922,187680917.0,2651301.4301,190361532.0,,
