time,open,high,low,close,volume_usd,open_interest_open,open_interest_high,open_interest_low,open_interest_close,funding_rate_open,funding_rate_high,funding_rate_low,funding_rate_close,funding_rate_oi_weight_open,funding_rate_oi_weight_high,funding_rate_oi_weight_low,funding_rate_oi_weight_close,funding_rate_vol_weight_open,funding_rate_vol_weight_high,funding_rate_vol_weight_low,funding_rate_vol_weight_close,global_long_short_account_ratio_global_account_long_percent,global_long_short_account_ratio_global_account_short_percent,global_long_short_account_ratio_global_account_long_short_ratio,top_long_short_account_ratio_top_account_long_percent,top_long_short_account_ratio_top_account_short_percent,top_long_short_account_ratio_top_account_long_short_ratio,top_long_short_position_ratio_top_position_long_percent,top_long_short_position_ratio_top_position_short_percent,top_long_short_position_ratio_top_position_long_short_ratio,liquidation_long_liquidation_usd,liquidation_short_liquidation_usd,liquidation_aggregated_aggregated_long_liquidation_usd,liquidation_aggregated_aggregated_short_liquidation_usd,ask_bids_bids_usd,ask_bids_bids_quantity,ask_bids_asks_usd,ask_bids_asks_quantity,aggregated_ask_bids_aggregated_bids_usd,aggregated_ask_bids_aggregated_bids_quantity,aggregated_ask_bids_aggregated_asks_usd,aggregated_ask_bids_aggregated_asks_quantity
2025-10-12 19:00:00,193.5,196.36,193.14,195.66,209145684.6078,1728898448,1742027396,1725201777,1736299362,-0.092868,-0.092868,-0.095853,-0.095689,-0.077966,-0.074077,-0.077966,-0.074077,-0.076875,-0.075385,-0.077072,-0.075385,78.84,21.16,3.73,78.02,21.98,3.55,63.14,36.86,1.71,617.0572,113502.818752,617.0572,180345.383152,22489750.4776,116726.86,23971301.1573,123362.84,22489750.4776,116726.86,23971301.1573,123362.84
2025-10-12 20:00:00,195.66,198.83,195.12,196.56,279527247.2909,1736299362,1744419179,1726744423,1732143172,-0.095689,-0.091296,-0.095689,-0.091497,-0.074077,-0.066633,-0.074077,-0.066633,-0.075385,-0.069207,-0.075385,-0.069207,78.78,21.22,3.71,77.84,22.16,3.51,63.14,36.86,1.71,85801.147463,225061.566742,88149.305763,233567.439626,20540466.3769,105461.31,23269368.8041,118382.15,20540466.3769,105461.31,23269368.8041,118382.15
2025-10-12 21:00:00,196.55,197.83,192.86,195.44,353086947.1991,1732143172,1734920450,1684521493,1700321748,-0.091497,-0.085522,-0.091497,-0.085522,-0.066633,-0.061361,-0.066633,-0.061361,-0.069207,-0.064548,-0.069207,-0.064548,79.31,20.69,3.83,77.89,22.11,3.52,63.47,36.53,1.74,279230.864091,42462.105032,352520.740827,43051.684732,20533261.2339,104937.63,21436062.3446,108566.9,20533261.2339,104937.63,21436062.3446,108566.9
2025-10-12 22:00:00,195.43,197.91,195.31,197.29,319380732.443,1700321748,1734880226,1700321748,1734638324,-0.085522,-0.076359,-0.085522,-0.076359,-0.061361,-0.054493,-0.061361,-0.054493,-0.064548,-0.05744,-0.064548,-0.05744,79.31,20.69,3.83,77.86,22.14,3.52,63.47,36.53,1.74,125573.136239,73570.88664,126025.684239,74672.11594,14765131.9974,75876.6,15743203.5252,80079.64,14765131.9974,75876.6,15743203.5252,80079.64
2025-10-12 23:00:00,197.28,197.33,195.01,196.88,214679304.3817,1734638324,1734638324,1714813711,1726249968,-0.076359,-0.060725,-0.076359,-0.060725,-0.054493,-0.044881,-0.054583,-0.044881,-0.05744,-0.046796,-0.05744,-0.046796,78.34,21.66,3.62,77.42,22.58,3.43,64.03,35.97,1.78,62858.806425,16429.88125,68096.214745,16429.88125,20764120.6856,105713.84,24054229.3731,121382.8,20764120.6856,105713.84,24054229.3731,121382.8
2025-10-13 00:00:00,196.88,199.14,195.58,197.09,348051691.4138,1726249968,1745095757,1714110148,1741541220,-0.060725,-0.047777,-0.060725,-0.047777,-0.044881,-0.020816,-0.044881,-0.020816,-0.046796,-0.027486,-0.046796,-0.027486,78.3,21.7,3.61,77.34,22.66,3.41,64.03,35.97,1.78,71102.821284,164371.2553,76603.589484,181038.3463,19417731.6412,99141.05,20493956.08,103650.55,19417731.6412,99141.05,20493956.08,103650.55
2025-10-13 01:00:00,197.08,199.4,195.83,199.29,237822328.392,1741541220,1751879196,1732162384,1747542554,-0.047777,-0.03436,-0.047777,-0.03436,-0.020816,-0.015848,-0.021941,-0.015848,-0.027486,-0.020411,-0.028019,-0.020411,78.15,21.85,3.58,77.13,22.87,3.37,62.75,37.25,1.69,26228.904,55693.9254,27753.8442,55693.9254,20502936.2387,104543.2,21581838.6803,109023.94,20502936.2387,104543.2,21581838.6803,109023.94
2025-10-13 02:00:00,199.29,199.88,195.44,196.24,413099661.4324,1747542554,1757105020,1732683512,1754787261,-0.03436,-0.032418,-0.036002,-0.036002,-0.015848,-0.014128,-0.02321,-0.02321,-0.020411,-0.018972,-0.025839,-0.025839,77.81,22.19,3.51,76.97,23.03,3.34,62.75,37.25,1.69,104926.213039,18586.1994,105556.278339,19369.4938,21810851.6925,109954.15,24267487.4176,121230.2,21810851.6925,109954.15,24267487.4176,121230.2
2025-10-13 03:00:00,196.24,196.95,194.12,194.63,397708499.854,1754787261,1761514082,1731553780,1735362253,-0.036002,-0.036002,-0.041504,-0.041415,-0.02321,-0.022925,-0.029758,-0.029569,-0.025839,-0.02571,-0.031609,-0.031412,78.52,21.48,3.66,79.48,20.52,3.87,64.26,35.74,1.8,129091.874815,4482.4605,137330.955211,4628.2535,21059975.9425,107804.64,25023466.7782,126958.78,21059975.9425,107804.64,25023466.7782,126958.78
2025-10-13 04:00:00,194.63,196.33,194.07,196.08,305322111.6249,1735362253,1750234765,1730258248,1749831867,-0.041415,-0.036834,-0.041478,-0.036834,-0.029569,-0.025181,-0.029569,-0.025181,-0.031412,-0.026745,-0.031412,-0.026745,77.77,22.23,3.5,79.21,20.79,3.81,64.26,35.74,1.8,16505.650402,48734.0051,16505.650402,48739.8869,19683046.8828,101583.37,16928260.0707,86653.4,19683046.8828,101583.37,16928260.0707,86653.4
