time,open,high,low,close,volume_usd,open_interest_open,open_interest_high,open_interest_low,open_interest_close,funding_rate_open,funding_rate_high,funding_rate_low,funding_rate_close,funding_rate_oi_weight_open,funding_rate_oi_weight_high,funding_rate_oi_weight_low,funding_rate_oi_weight_close,funding_rate_vol_weight_open,funding_rate_vol_weight_high,funding_rate_vol_weight_low,funding_rate_vol_weight_close,global_long_short_account_ratio_global_account_long_percent,global_long_short_account_ratio_global_account_short_percent,global_long_short_account_ratio_global_account_long_short_ratio,top_long_short_account_ratio_top_account_long_percent,top_long_short_account_ratio_top_account_short_percent,top_long_short_account_ratio_top_account_long_short_ratio,top_long_short_position_ratio_top_position_long_percent,top_long_short_position_ratio_top_position_short_percent,top_long_short_position_ratio_top_position_long_short_ratio,liquidation_long_liquidation_usd,liquidation_short_liquidation_usd,liquidation_aggregated_aggregated_long_liquidation_usd,liquidation_aggregated_aggregated_short_liquidation_usd,ask_bids_bids_usd,ask_bids_bids_quantity,ask_bids_asks_usd,ask_bids_asks_quantity,aggregated_ask_bids_aggregated_bids_usd,aggregated_ask_bids_aggregated_bids_quantity,aggregated_ask_bids_aggregated_asks_usd,aggregated_ask_bids_aggregated_asks_quantity
2023-09-07,0.06361,0.06381,0.06273,0.06363,148873026.1549,79997625,82262441,79270503,82138529,0.005871,0.01,-0.004152,0.01,0.001373,0.009177,-0.007901,0.005927,0.001079,0.009194,-0.00797,0.00579,80.03,19.97,4.01,79.47,20.53,3.87,51.48,48.52,1.06,78654.54287,18494.774199,78654.54287,18494.774199,,,,,,,,
2023-09-08,0.06363,0.06399,0.06231,0.06369,151357501.8597,82138529,84306783,79900831,83924591,0.01,0.01,-0.011176,0.01,0.005927,0.011938,-0.005349,0.004465,0.00579,0.013729,-0.008688,0.006596,78.78,21.22,3.71,77.57,22.43,3.46,51.7,48.3,1.07,165690.374432,17786.200014,185600.374432,17786.200014,,,,,,,,
2023-09-09,0.06368,0.06389,0.06312,0.06335,84597290.204,83924591,84459777,81647618,81653863,0.01,0.01,-0.013963,-0.013834,0.004465,0.011786,-0.00603,-0.005921,0.006596,0.012982,-0.007226,-0.007155,75.77,24.23,3.13,74.64,25.36,2.94,51.53,48.47,1.06,7402.97404,14114.744514,7402.97404,14114.744514,,,,,,,,
2023-09-10,0.06336,0.06337,0.0592,0.06126,246072175.9279,81653863,81738156,75202594,76028487,-0.013834,0.002384,-0.014385,-0.000144,-0.005921,0.008288,-0.022005,0.001997,-0.007155,0.008665,-0.027292,0.002288,77.23,22.77,3.39,77.02,22.98,3.35,51.88,48.12,1.08,260919.039707,19656.704352,274459.039707,19656.704352,,,,,,,,
2023-09-11,0.06127,0.06198,0.0591,0.06044,320986793.4015,76028487,77479517,72514719,74865769,-0.000144,0.006403,-0.008911,-0.007355,0.001997,0.009375,-0.007433,0.000657,0.002288,0.010553,-0.012784,-0.00223,80.48,19.52,4.12,79.7,20.3,3.93,50.91,49.09,1.04,365869.198953,43489.158474,371179.198953,43489.158474,,,,,,,,
2023-09-12,0.06044,0.06243,0.06038,0.06086,280308576.4948,74865769,76485524,72713017,75595838,-0.007355,0.01,-0.010073,0.007595,0.000657,0.01076,-0.01071,0.005604,-0.00223,0.010431,-0.007904,0.00589,79.47,20.53,3.87,78.72,21.28,3.7,50.7,49.3,1.03,39361.78858,147812.36048,39361.78858,166992.36048,,,,,,,,
2023-09-13,0.06085,0.06178,0.06044,0.06121,204157492.8885,75595838,78329648,75343811,77195903,0.007595,0.01,-0.001161,-0.001161,0.005604,0.011527,-0.005415,-0.001302,0.00589,0.012007,-0.003659,-0.003437,77.57,22.43,3.46,76.19,23.81,3.2,50.66,49.34,1.03,45752.256033,22828.310156,45752.256033,22828.310156,,,,,,,,
2023-09-14,0.06121,0.0625,0.06104,0.06203,225392685.3711,77195903,78906137,74955116,76379304,-0.001161,0.01,-0.00663,0.001501,-0.001302,0.008257,-0.009542,-0.002499,-0.003437,0.007737,-0.007493,-0.001209,76.94,23.06,3.34,75.28,24.72,3.05,51.8,48.2,1.08,10907.45258,98456.100345,10907.45258,98456.100345,,,,,,,,
2023-09-15,0.06203,0.06293,0.06132,0.06246,162840519.853,76379304,78078171,75191454,77275731,0.001501,0.01,0.00117,0.01,-0.002499,0.019846,-0.003149,0.007972,-0.001209,0.027714,-0.002551,0.009703,76.89,23.11,3.33,76.3,23.7,3.22,51.31,48.69,1.05,44972.996623,116666.929989,44972.996623,116956.929989,,,,,,,,
2023-09-16,0.06247,0.06296,0.0617,0.06209,150534904.3851,77275731,78325244,76300647,77182209,0.01,0.01,-0.006616,0.002998,0.007972,0.014008,-0.009977,-0.000582,0.009703,0.015015,-0.010919,0.001956,75.3,24.7,3.05,74.79,25.21,2.97,52.37,47.63,1.1,39267.316127,4236.371098,39267.316127,9986.371098,,,,,,,,
2023-09-17,0.0621,0.06252,0.06085,0.06141,176565594.558,77182209,78001864,73543639,74980473,0.002998,0.01,-0.005484,-0.004869,-0.000582,0.01071,-0.006792,-0.002411,0.001956,0.011715,-0.005684,-0.001927,76.63,23.37,3.28,75.8,24.2,3.13,52.05,47.95,1.09,271318.846098,5502.65719,271338.846098,5502.65719,,,,,,,,
2023-09-18,0.06142,0.0628,0.0609,0.06195,252876157.0107,74980473,77006879,74124175,75330516,-0.004869,0.01,-0.008072,-0.000737,-0.002411,0.011138,-0.007859,0.002531,-0.001927,0.012918,-0.009474,0.000843,77.38,22.62,3.42,76.28,23.72,3.22,52.54,47.46,1.11,76256.271958,100866.064696,76256.271958,100866.064696,,,,,,,,
2023-09-19,0.06195,0.06321,0.06176,0.06264,214452187.1277,75330516,80909531,73945975,78589711,-0.000737,0.01,-0.007813,-0.002394,0.002531,0.010956,-0.005635,0.005513,0.000843,0.012932,-0.00623,0.002545,76.89,23.11,3.33,75.7,24.3,3.12,52.03,47.97,1.09,18506.60728,23241.58969,18506.60728,23431.58969,,,,,,,,
2023-09-20,0.06264,0.063,0.06123,0.06259,211836031.615,78589711,79593198,72842682,75806752,-0.002394,0.01,-0.006536,0.01,0.005513,0.006067,-0.010397,0.004488,0.002545,0.005929,-0.011116,0.005577,75.7,24.3,3.12,75.11,24.89,3.02,53.26,46.74,1.14,103914.295337,15632.2911,103914.295337,15632.2911,,,,,,,,
2023-09-21,0.06259,0.06346,0.06097,0.06125,270871828.4115,75806752,85320953,75717571,76236717,0.01,0.01,-0.004239,-0.000948,0.004488,0.014919,-0.006323,-0.002749,0.005577,0.017251,-0.015705,-0.003041,76.1,23.9,3.18,75.26,24.74,3.04,52.27,47.73,1.1,188358.331079,6583.3207,189568.331079,6613.3207,,,,,,,,
2023-09-22,0.06126,0.06184,0.06053,0.06148,146731916.9442,76236717,77414446,74955713,75918770,-0.000948,0.01,-0.006568,0.004178,-0.002749,0.012407,-0.003972,0.007952,-0.003041,0.012877,-0.004151,0.006696,78.79,21.21,3.72,77.44,22.56,3.43,52.94,47.06,1.13,53010.537378,3376.88911,60950.537378,3376.88911,,,,,,,,
2023-09-23,0.06149,0.06198,0.06121,0.06147,111971902.7497,75918770,79219915,75492941,78047064,0.004178,0.01,0.000846,0.003981,0.007952,0.010631,-0.008625,-0.000921,0.006696,0.010919,-0.003999,0.002845,78.51,21.49,3.65,76.79,23.21,3.31,52.89,47.11,1.12,12997.931307,565.47556,12997.931307,565.47556,,,,,,,,
2023-09-24,0.06148,0.06171,0.06018,0.06064,106605521.3938,78047064,78139847,75760434,77893871,0.003981,0.01,-0.003148,-0.002562,-0.000921,0.008806,-0.000921,-0.000067,0.002845,0.00915,0.000172,0.001224,77.79,22.21,3.5,76.05,23.95,3.18,52.87,47.13,1.12,58286.368372,0,58606.368372,0.0,,,,,,,,
2023-09-25,0.06064,0.06121,0.06003,0.0609,108079766.0963,77893871,79805522,77457344,78530530,-0.002562,0.01,-0.006708,0.009285,-0.000067,0.011761,-0.008089,0.003174,0.001224,0.011216,-0.006418,0.00396,78.82,21.18,3.72,77.0,23.0,3.35,52.23,47.77,1.09,50370.327006,21730.303528,51770.327006,21730.303528,,,,,,,,
2023-09-26,0.0609,0.06112,0.05894,0.06059,165737974.1665,78530530,83265439,78220762,79503679,0.009285,0.01,-0.007145,0.007108,0.003174,0.010809,-0.000163,0.004679,0.00396,0.011874,-0.003703,0.005013,77.15,22.85,3.38,75.36,24.64,3.06,53.28,46.72,1.14,40901.096286,3320.207874,41541.096286,3320.207874,,,,,,,,
2023-09-27,0.06059,0.06144,0.06011,0.06048,182183339.4266,79503679,81270870,78939438,79610682,0.007108,0.01,-0.000349,0.01,0.004679,0.013116,0.001292,0.010911,0.005013,0.014935,0.001664,0.010398,80.39,19.61,4.1,78.91,21.09,3.74,53.73,46.27,1.16,93419.096222,50163.65722,93419.096222,50163.65722,,,,,,,,
2023-09-28,0.06048,0.06166,0.06033,0.06148,232508832.3375,79610682,84690474,79377807,84684940,0.01,0.01,0.006227,0.00847,0.010911,0.011055,-0.002114,0.00208,0.010398,0.010469,-0.000664,0.00531,78.6,21.4,3.67,76.62,23.38,3.28,53.81,46.19,1.17,6536.62578,55896.744971,6536.62578,55896.744971,,,,,,,,
2023-09-29,0.06147,0.06248,0.06126,0.06208,234961611.6851,84684940,88726541,83759097,84775957,0.00847,0.01,0.002616,0.009057,0.00208,0.011757,-0.000376,0.007901,0.00531,0.01227,0.002159,0.009041,77.09,22.91,3.37,75.39,24.61,3.06,54.22,45.78,1.18,23724.786322,98119.02838,23724.786322,98229.02838,,,,,,,,
2023-09-30,0.06209,0.06271,0.06168,0.06203,170603847.909,84775957,90015364,84479186,87233857,0.009057,0.01,-0.009675,-0.003143,0.007901,0.013512,-0.005419,0.000016,0.009041,0.014213,-0.005601,-0.000569,75.43,24.57,3.07,74.41,25.59,2.91,54.55,45.45,1.2,8292.088694,24227.80216,8292.088694,24447.80216,,,,,,,,
2023-10-01,0.06203,0.06356,0.06162,0.06317,221371073.2567,87233857,93054929,86834221,92115908,-0.003143,0.01,-0.008612,0.004937,0.000016,0.010971,-0.004039,0.004829,-0.000569,0.011872,-0.005001,0.004782,76.83,23.17,3.32,76.23,23.77,3.21,53.72,46.28,1.16,60032.940685,183673.636347,60032.940685,208163.636347,,,,,,,,
2023-10-02,0.06318,0.06418,0.06033,0.06196,382535561.0622,92115908,98109692,86443872,87991942,0.004937,0.01,0.004937,0.007591,0.004829,0.012836,-0.008792,0.007175,0.004782,0.014215,-0.005728,0.007409,74.76,25.24,2.96,74.23,25.77,2.88,54.28,45.72,1.19,250412.729936,40643.91874,258832.729936,40843.91874,,,,,,,,
2023-10-03,0.06196,0.06227,0.06103,0.06132,189075447.1109,87991942,89976440,86191855,86381919,0.007591,0.01,-0.006843,-0.00495,0.007175,0.011634,-0.000744,0.002028,0.007409,0.013286,-0.003208,-0.001914,78.25,21.75,3.6,77.81,22.19,3.51,53.3,46.7,1.14,44004.394997,2674.827,44004.394997,2674.827,,,,,,,,
2023-10-04,0.06133,0.06153,0.05994,0.06141,199827969.1325,86381919,90159646,85373125,89654491,-0.00495,0.006836,-0.017123,-0.004638,0.002028,0.009385,-0.011071,-0.004713,-0.001914,0.009148,-0.011335,-0.004007,80.87,19.13,4.23,79.26,20.74,3.82,53.99,46.01,1.17,195334.644379,21196.85285,221214.644379,21196.85285,,,,,,,,
2023-10-05,0.0614,0.06162,0.06053,0.06083,161026223.1795,89654491,90559507,87039300,87523248,-0.004638,0.008598,-0.010385,0.006289,-0.004713,0.015806,-0.019577,0.003159,-0.004007,0.016139,-0.013586,0.004411,80.08,19.92,4.02,78.72,21.28,3.7,53.42,46.58,1.15,53239.364121,418.30299,53239.364121,418.30299,,,,,,,,
2023-10-06,0.06083,0.06155,0.06065,0.06132,144738692.1583,87523248,89270042,87313591,89099138,0.006289,0.01,0.003738,0.009344,0.003159,0.011705,0.000445,0.009267,0.004411,0.011635,0.000584,0.009834,78.93,21.07,3.75,76.89,23.11,3.33,53.3,46.7,1.14,19373.45992,1749.45903,19373.45992,1749.45903,,,,,,,,
2023-10-07,0.06133,0.06164,0.06101,0.0614,75944074.0911,89099138,89616475,86059714,86956265,0.009344,0.01,0.001367,0.01,0.009267,0.011588,-0.00122,0.010411,0.009834,0.012191,-0.001693,0.012006,78.42,21.58,3.63,76.58,23.42,3.27,52.83,47.17,1.12,5268.1717,1743.41916,5268.1717,1743.41916,,,,,,,,
2023-10-08,0.0614,0.06158,0.0606,0.0609,84981324.567,86956265,87446773,86123181,86834972,0.01,0.01,-0.003537,-0.003498,0.010411,0.01276,-0.000412,-0.000244,0.012006,0.014622,-0.001072,-0.001008,78.66,21.34,3.69,77.75,22.25,3.49,53.76,46.24,1.16,48953.892936,1614.72246,48953.892936,1614.72246,,,,,,,,
2023-10-09,0.0609,0.06098,0.05638,0.05869,315342761.9633,86834972,90933968,80220701,80606264,-0.003498,0.007384,-0.032539,-0.00727,-0.000244,0.007493,-0.033148,-0.008165,-0.001008,0.007949,-0.031356,-0.007065,80.2,19.8,4.05,78.84,21.16,3.73,53.59,46.41,1.16,282976.169592,11171.886406,344976.169592,11171.886406,,,,,,,,
2023-10-10,0.05869,0.05918,0.05841,0.05907,145737586.6121,80606264,83087667,80313573,83018589,-0.00727,-0.004353,-0.019978,-0.010149,-0.008165,0.001892,-0.014924,-0.004984,-0.007065,0.001439,-0.013063,-0.004471,82.41,17.59,4.69,81.85,18.15,4.51,53.11,46.89,1.13,21143.411271,10669.18858,21143.411271,10669.18858,,,,,,,,
2023-10-11,0.05907,0.05945,0.05749,0.05847,190418338.5673,83018589,83975616,80543985,81082968,-0.010149,0.01,-0.014794,-0.007531,-0.004984,0.010724,-0.014094,-0.003274,-0.004471,0.011376,-0.013306,-0.004306,82.07,17.93,4.58,81.17,18.83,4.31,53.2,46.8,1.14,150699.796031,47585.88196,150729.796031,47585.88196,,,,,,,,
2023-10-12,0.05848,0.05849,0.05678,0.05785,136900353.0528,81082968,81942837,78595896,79518168,-0.007531,0.01,-0.020815,0.007746,-0.003274,0.009934,-0.017643,0.007052,-0.004306,0.011723,-0.017373,0.005883,82.46,17.54,4.7,81.27,18.73,4.34,52.88,47.12,1.12,76085.59405,630.16915,77225.59405,630.16915,,,,,,,,
2023-10-13,0.05786,0.05945,0.05775,0.05836,157644223.2206,79518168,85844657,79221395,82423732,0.007746,0.01,-0.002878,0.01,0.007052,0.013162,-0.00328,0.005312,0.005883,0.014425,-0.002878,0.005929,81.64,18.36,4.45,80.28,19.72,4.07,52.84,47.16,1.12,11055.51474,5161.204318,11055.51474,5161.204318,,,,,,,,
2023-10-14,0.05837,0.05997,0.05831,0.05983,113913781.5009,82423732,86163870,82337954,85996738,0.01,0.01,-0.007728,0.01,0.005312,0.011557,0.002332,0.009569,0.005929,0.0132,0.00019,0.010733,81.03,18.97,4.27,79.7,20.3,3.93,52.18,47.82,1.09,3427.696388,48382.85028,3427.696388,62372.85028,,,,,,,,
2023-10-15,0.05983,0.05984,0.05895,0.05929,94680960.1064,85996738,86024486,81912221,82143638,0.01,0.01,0.000608,0.007718,0.009569,0.016969,0.00091,0.00244,0.010733,0.021512,-0.001079,0.000911,79.29,20.71,3.83,78.43,21.57,3.64,52.53,47.47,1.11,38378.220897,4690.092159,38378.220897,4690.092159,,,,,,,,
2023-10-16,0.0593,0.0618,0.05903,0.05995,311807036.9705,82143638,90098126,82143638,83982834,0.007718,0.01,0.000214,0.002528,0.00244,0.015935,-0.004136,0.001402,0.000911,0.019768,0.000171,0.001255,80.58,19.42,4.15,80.09,19.91,4.02,53.07,46.93,1.13,245411.246248,266801.387909,246281.246248,274311.387909,,,,,,,,
2023-10-17,0.05995,0.06013,0.058,0.05899,162371350.4433,83982834,85199912,81710203,83689083,0.002528,0.01,0.001863,0.01,0.001402,0.019246,-0.00051,0.006607,0.001255,0.024598,-0.006355,0.006732,77.8,22.2,3.51,75.36,24.64,3.06,51.81,48.19,1.08,165806.89701,120.79584,178026.89701,120.79584,,,,,,,,
2023-10-18,0.059,0.05931,0.05822,0.05854,145547645.2643,83689083,83903054,81703537,83359302,0.01,0.01,-0.004681,-0.002859,0.006607,0.010196,-0.005582,0.006236,0.006732,0.011219,-0.00296,0.004497,79.1,20.9,3.79,77.41,22.59,3.43,51.47,48.53,1.06,105416.818178,3343.717048,105416.818178,3343.717048,,,,,,,,
2023-10-19,0.05854,0.05896,0.05721,0.05881,156750061.3275,83359302,86557928,82052116,86557928,-0.002859,0.01,-0.006171,0.01,0.006236,0.012974,-0.007514,0.008446,0.004497,0.017205,-0.003684,0.010605,79.17,20.83,3.8,77.06,22.94,3.36,52.7,47.3,1.11,69794.258623,22247.40423,76434.258623,22247.40423,,,,,,,,
2023-10-20,0.05882,0.06046,0.05859,0.05987,216515735.2772,86557928,88538813,83975411,88173989,0.01,0.01,-0.002288,0.01,0.008446,0.010589,0.001114,0.007685,0.010605,0.011496,-0.0021,0.007183,80.01,19.99,4.0,78.47,21.53,3.65,52.73,47.27,1.12,24798.365115,75086.13753,24798.365115,75236.13753,,,,,,,,
2023-10-21,0.05988,0.06144,0.05937,0.06117,187836066.0741,88173989,92217976,85858065,88691690,0.01,0.01,-0.000199,0.002326,0.007685,0.013714,0.001433,0.009564,0.007183,0.015598,0.000407,0.009977,74.58,25.42,2.93,71.68,28.32,2.53,52.24,47.76,1.09,36216.689096,51533.181781,36216.689096,52983.181781,,,,,,,,
2023-10-22,0.06117,0.06173,0.05961,0.06167,197895123.3225,88691690,90686634,86115422,90110927,0.002326,0.01,0.001485,0.01,0.009564,0.015155,0.00437,0.010789,0.009977,0.017009,0.002387,0.01101,74.43,25.57,2.91,71.45,28.55,2.5,52.29,47.71,1.1,50012.715674,34791.18943,51462.715674,35091.18943,,,,,,,,
2023-10-23,0.06166,0.06796,0.06127,0.06745,832462303.179,90110927,117281593,89356722,113789186,0.01,0.01,0.00352,0.01,0.010789,0.018338,-0.000662,0.01328,0.01101,0.022414,-0.00761,0.014605,74.24,25.76,2.88,71.87,28.13,2.56,53.33,46.67,1.14,292453.549077,977065.696597,292563.549077,1082585.696597,,,,,,,,
2023-10-24,0.06745,0.07013,0.0638,0.06661,828300617.9872,113789186,121711837,102789246,105709860,0.01,0.01,0.01,0.01,0.01328,0.041459,0.006116,0.012944,0.014605,0.033925,0.000456,0.013761,71.93,28.07,2.56,68.02,31.98,2.13,54.62,45.38,1.2,1283295.906792,239233.599981,1345695.906792,277423.599981,,,,,,,,
2023-10-25,0.06661,0.06985,0.06459,0.06836,685062509.4501,105709860,129999958,104768973,126910024,0.01,0.01,0.01,0.01,0.012944,0.020527,0.003105,0.014025,0.013761,0.024501,-0.004789,0.014367,75.46,24.54,3.08,74.7,25.3,2.95,56.74,43.26,1.31,288680.856832,129878.540568,290890.856832,132658.540568,,,,,,,,
2023-10-26,0.06835,0.07523,0.06782,0.07189,1216307045.1149,126910024,160410954,125811818,145515799,0.01,0.011116,0.01,0.01,0.014025,0.02989,0.006545,0.00678,0.014367,0.027914,0.002665,0.003738,72.21,27.79,2.6,68.08,31.92,2.13,56.32,43.68,1.29,759962.362011,380542.442639,864492.362011,419532.442639,,,,,,,,
2023-10-27,0.07188,0.07248,0.06703,0.06779,492726577.21,145515799,146968840,126994571,130153298,0.01,0.01,0.01,0.01,0.00678,0.028671,0.00678,0.016016,0.003738,0.031577,0.00338,0.017829,75.42,24.58,3.07,72.9,27.1,2.69,57.73,42.27,1.37,395109.899665,29008.291458,499319.899665,29008.291458,,,,,,,,
2023-10-28,0.06778,0.06988,0.06752,0.06903,275510389.426,130153298,138843492,129943333,131046226,0.01,0.01,0.01,0.01,0.016016,0.017734,0.007544,0.016036,0.017829,0.02078,0.00083,0.016654,78.73,21.27,3.7,78.35,21.65,3.62,59.21,40.79,1.45,69275.505778,41330.894684,69275.505778,41860.894684,,,,,,,,
2023-10-29,0.06903,0.07028,0.06719,0.06939,219401356.1002,131046226,132821494,126587039,130632388,0.01,0.022282,0.01,0.010233,0.016036,0.026107,0.008452,0.013242,0.016654,0.026654,0.006135,0.013344,77.35,22.65,3.42,75.18,24.82,3.03,59.7,40.3,1.48,99868.837197,45384.930531,100278.837197,45384.930531,,,,,,,,
2023-10-30,0.0694,0.07049,0.06752,0.06963,325162049.0012,130632388,136718967,126242923,130867692,0.010233,0.036693,0.01,0.036693,0.013242,0.027712,0.008299,0.02706,0.013344,0.028957,0.006913,0.028566,76.66,23.34,3.28,75.0,25.0,3.0,60.25,39.75,1.52,192107.416639,145750.359556,194197.416639,145870.359556,,,,,,,,
2023-10-31,0.06964,0.07093,0.06549,0.06826,471976480.5127,130867692,140049196,124564301,126351702,0.036693,0.042871,0.01,0.01,0.02706,0.041174,0.008046,0.008235,0.028566,0.044778,0.006469,0.006741,77.56,22.44,3.46,75.54,24.46,3.09,62.39,37.61,1.66,350367.34977,60884.180428,416807.34977,61204.180428,,,,,,,,
2023-11-01,0.06827,0.06977,0.06555,0.06897,429849101.8641,126351702,127861168,117855616,125568273,0.01,0.031753,0.01,0.031721,0.008235,0.028357,0.002925,0.028121,0.006741,0.03047,-0.004281,0.030265,78.46,21.54,3.64,77.37,22.63,3.42,62.87,37.13,1.69,297687.561275,108567.956601,310727.561275,112407.956601,,,,,,,,
2023-11-02,0.06898,0.07099,0.06661,0.06793,466342548.1047,125568273,133400652,120161680,121096622,0.031721,0.039953,0.01,0.01,0.028121,0.040499,0.008071,0.010467,0.030265,0.041275,0.005972,0.009212,76.52,23.48,3.26,73.82,26.18,2.82,62.97,37.03,1.7,379829.339616,42775.923645,418019.339616,43155.923645,,,,,,,,
2023-11-03,0.06793,0.06829,0.06619,0.06813,199204709.7245,121096622,123614161,117649964,123401899,0.01,0.020779,0.01,0.01,0.010467,0.023942,0.007244,0.009394,0.009212,0.02434,0.00418,0.008568,79.31,20.69,3.83,77.47,22.53,3.44,63.89,36.11,1.77,321664.688826,20594.124882,322404.688826,20594.124882,,,,,,,,
2023-11-04,0.06812,0.06935,0.06789,0.06914,156583799.429,123401899,126471603,122222153,126203487,0.01,0.027802,0.01,0.012934,0.009394,0.027013,0.009394,0.020635,0.008568,0.024786,0.005624,0.020206,76.12,23.88,3.19,73.59,26.41,2.79,64.79,35.21,1.84,45564.310471,65597.59967,45564.310471,65597.59967,,,,,,,,
2023-11-05,0.06914,0.07179,0.06886,0.07111,403232056.785,126203487,137403745,125381712,136890882,0.012934,0.030437,0.01,0.020959,0.020635,0.028212,0.0118,0.023561,0.020206,0.026089,0.010358,0.021688,74.79,25.21,2.97,73.38,26.62,2.76,66.07,33.93,1.95,182298.431172,87640.456849,182298.431172,91840.456849,,,,,,,,
2023-11-06,0.07112,0.07658,0.07027,0.07643,711429301.8293,136890882,160341271,134203281,159837539,0.020959,0.02457,0.01,0.01,0.023561,0.037257,0.003301,0.01908,0.021688,0.033893,-0.002391,0.01655,74.78,25.22,2.97,73.03,26.97,2.71,67.16,32.84,2.05,230496.349806,763537.493045,230796.349806,796967.493045,,,,,,,,
2023-11-07,0.07643,0.07654,0.0715,0.07341,701219255.8787,159837539,160324334,147670129,151765538,0.01,0.010913,0.01,0.01,0.01908,0.036521,0.008392,0.012636,0.01655,0.03165,0.005669,0.012595,72.04,27.96,2.58,71.07,28.93,2.46,69.29,30.71,2.26,1334563.393211,139554.661862,1383283.393211,139554.661862,,,,,,,,
2023-11-08,0.07341,0.07738,0.0728,0.0754,449093958.6356,151765538,169509754,150828500,159063045,0.01,0.010042,0.01,0.01,0.012636,0.02208,0.0005,0.017812,0.012595,0.019414,-0.00654,0.017069,75.39,24.61,3.06,75.44,24.56,3.07,71.34,28.66,2.49,98256.404695,201808.438416,98256.404695,203768.438416,,,,,,,,
2023-11-09,0.0754,0.07804,0.06468,0.07358,861991807.5337,159063045,167392172,127351100,133950773,0.01,0.027866,0.01,0.01,0.017812,0.060043,-0.150473,0.006687,0.017069,0.060526,-0.118105,0.002835,73.87,26.13,2.83,73.24,26.76,2.74,70.27,29.73,2.36,680657.847403,1067570.203445,1081807.847403,1071790.203445,,,,,,,,
2023-11-10,0.07358,0.07565,0.0724,0.07547,427612639.3578,133950773,139271621,130976039,139077918,0.01,0.030217,0.01,0.020666,0.006687,0.052808,0.006128,0.019473,0.002835,0.055617,0.001241,0.019669,77.93,22.07,3.53,77.1,22.9,3.37,70.42,29.58,2.38,177286.841644,81596.943021,186036.841644,82846.943021,,,,,,,,
2023-11-11,0.07547,0.08198,0.07443,0.0785,1085382320.3598,139077918,180069494,138758013,163222642,0.020666,0.050404,0.016612,0.026008,0.019473,0.062464,0.019259,0.031294,0.019669,0.056925,0.019669,0.030605,76.13,23.87,3.19,74.63,25.37,2.94,70.96,29.04,2.44,513809.209801,520036.212496,527149.209801,542986.212496,,,,,,,,
2023-11-12,0.07851,0.08046,0.075,0.07801,521772673.3873,163222642,165673007,154954466,155891873,0.026008,0.026008,0.01,0.01,0.031294,0.033901,0.010842,0.0172,0.030605,0.030605,0.009457,0.015417,76.14,23.86,3.19,76.73,23.27,3.3,69.86,30.14,2.32,575553.976679,98641.194678,600473.976679,102641.194678,,,,,,,,
2023-11-13,0.07802,0.07963,0.07335,0.07455,645943292.5403,155891873,160512534,141460462,143189847,0.01,0.039595,0.01,0.01,0.0172,0.040477,0.008543,0.009812,0.015417,0.041161,0.006416,0.008775,77.97,22.03,3.54,77.95,22.05,3.54,70.57,29.43,2.4,736429.721468,56391.540636,956609.721468,56391.540636,,,,,,,,
2023-11-14,0.07456,0.07567,0.06835,0.07247,575921253.7642,143189847,144304566,127596673,131055178,0.01,0.034942,0.01,0.01,0.009812,0.031814,0.006883,0.009921,0.008775,0.032309,0.002129,0.008487,82.27,17.73,4.64,81.71,18.29,4.47,72.87,27.13,2.69,2405416.772949,62589.006423,2562766.772949,62589.006423,,,,,,,,
2023-11-15,0.07247,0.0766,0.07228,0.07629,400630864.8495,131055178,141922333,130639126,141574085,0.01,0.035139,0.01,0.018707,0.009921,0.037078,0.007513,0.020312,0.008487,0.040125,0.005058,0.019626,80.76,19.24,4.2,79.18,20.82,3.8,73.07,26.93,2.71,84235.571013,407533.503555,84235.571013,407533.503555,,,,,,,,
2023-11-16,0.07628,0.08354,0.07597,0.07949,1556564928.5013,141574085,191240270,140744558,184702767,0.018707,0.042266,0.014511,0.014873,0.020312,0.040681,0.010152,0.016071,0.019626,0.04151,0.00763,0.014629,73.94,26.06,2.84,71.02,28.98,2.45,72.97,27.03,2.7,1149174.116449,1599957.646841,1265904.116449,1709817.646841,,,,,,,,
2023-11-17,0.07949,0.08763,0.07911,0.08645,2251855056.8042,184702767,253432427,183698656,241084787,0.014873,0.023288,0.01,0.01,0.016071,0.026483,0.006736,0.006736,0.014629,0.027434,0.002306,0.003841,75.42,24.58,3.07,75.89,24.11,3.15,73.6,26.4,2.79,1249299.747222,1046761.830117,1276539.747222,1118891.830117,,,,,,,,
2023-11-18,0.08645,0.08667,0.0792,0.08032,1575097926.343,241084787,245708619,213650109,216640877,0.01,0.01,0.01,0.01,0.006736,0.015978,-0.002818,0.01062,0.003841,0.014807,-0.012266,0.009948,70.77,29.23,2.42,69.95,30.05,2.33,71.59,28.41,2.52,1344282.565136,325839.432579,1393672.565136,362049.432579,,,,,,,,
2023-11-19,0.08032,0.08069,0.07739,0.0805,705499026.3593,216640877,216640877,202926895,209304966,0.01,0.01,0.01,0.01,0.01062,0.013477,0.001749,0.011137,0.009948,0.014529,-0.006604,0.009472,78.66,21.34,3.69,78.38,21.62,3.63,75.39,24.61,3.06,385518.202093,329005.204179,395098.202093,329005.204179,,,,,,,,
