time,fear_greed_index,price
2024-04-09 00:20:08,80.0,71692.5
2024-04-10 00:20:05,78.0,69194.5
2024-04-11 00:20:01,76.0,70426.0
2024-04-12 00:20:03,79.0,70266.0
2024-04-13 00:20:13,72.0,66904.5
2024-04-14 00:20:01,72.0,63676.5
2024-04-15 00:20:01,74.0,65630.5
2024-04-16 00:20:01,65.0,63382.0
2024-04-17 00:20:07,67.0,63666.5
2024-04-18 00:20:05,57.0,61010.0
2024-04-19 00:20:06,66.0,63052.0
2024-04-20 00:20:07,66.0,63462.0
2024-04-21 00:20:02,72.0,64888.5
2024-04-22 00:20:01,73.0,65120.0
2024-04-23 00:20:10,71.0,66734.5
2024-04-24 00:20:11,72.0,66439.5
2024-04-25 00:20:07,72.0,64359.5
2024-04-26 00:20:07,70.0,64422.5
2024-04-27 00:20:11,67.0,63749.5
2024-04-28 00:20:14,65.0,63416.5
2024-04-29 00:20:06,67.0,63228.0
2024-04-30 00:20:05,67.0,63740.5
2024-05-01 00:20:02,54.0,60464.5
2024-05-02 00:20:04,43.0,58233.5
2024-05-03 00:20:01,48.0,58985.0
2024-05-04 00:20:02,67.0,62907.0
2024-05-05 00:20:12,69.0,63997.5
2024-05-06 00:20:01,71.0,64134.0
2024-05-07 00:20:01,68.0,62972.0
2024-05-08 00:20:01,64.0,62501.0
2024-05-09 00:20:13,55.0,61201.0
2024-05-10 00:20:09,66.0,62836.5
2024-05-11 00:20:01,53.0,60856.0
2024-05-12 00:20:19,56.0,60914.0
2024-05-13 00:20:01,57.0,61497.0
2024-05-14 00:20:11,66.0,62873.5
2024-05-15 00:20:01,64.0,61584.5
2024-05-16 00:20:03,70.0,66335.0
2024-05-17 00:20:04,74.0,65413.0
2024-05-18 00:20:07,73.0,66912.5
2024-05-19 00:20:03,72.0,66919.5
2024-05-20 00:20:05,70.0,66165.0
2024-05-21 00:20:01,76.0,71796.5
2024-05-22 00:20:15,76.0,70145.0
2024-05-23 00:20:02,76.0,69403.0
2024-05-24 00:20:12,74.0,67755.0
2024-05-25 00:20:08,76.0,68658.0
2024-05-26 00:20:08,75.0,69216.5
2024-05-27 00:20:01,74.0,68568.0
2024-05-28 00:20:06,72.0,69324.5
2024-05-29 00:20:04,72.0,68371.0
2024-05-30 00:20:01,73.0,67696.5
2024-05-31 00:20:07,73.0,68424.0
2024-06-01 00:20:05,72.0,67463.5
2024-06-02 00:20:12,73.0,67750.0
2024-06-03 00:20:06,73.0,67730.5
2024-06-04 00:20:10,73.0,68710.5
2024-06-05 00:20:01,75.0,70531.0
2024-06-06 00:20:15,78.0,71131.5
2024-06-07 00:20:05,77.0,70801.0
2024-06-08 00:20:04,72.0,69342.0
2024-06-09 00:20:03,75.0,69285.0
2024-06-10 00:20:02,72.0,69520.5
2024-06-11 00:20:05,74.0,69518.5
2024-06-12 00:20:01,72.0,67320.0
2024-06-13 00:20:10,70.0,67951.5
2024-06-14 00:20:01,74.0,66664.5
2024-06-15 00:20:02,74.0,66037.5
2024-06-16 00:20:02,71.0,66154.0
2024-06-17 00:20:04,71.0,66536.0
2024-06-18 00:20:07,74.0,66286.0
2024-06-19 00:20:04,64.0,64878.5
2024-06-20 00:20:11,60.0,64854.5
2024-06-21 00:20:03,63.0,64605.5
2024-06-22 00:20:09,53.0,64096.5
2024-06-23 00:20:08,55.0,64305.0
2024-06-24 00:20:01,51.0,63009.0
2024-06-25 00:20:01,30.0,60375.5
2024-06-26 00:20:06,46.0,61734.5
2024-06-27 00:20:01,40.0,60870.0
2024-06-28 00:20:03,47.0,61594.0
2024-06-29 00:20:01,30.0,60428.5
2024-06-30 00:20:03,47.0,60812.0
2024-07-01 00:20:03,53.0,62599.0
2024-07-02 00:20:01,51.0,62753.5
2024-07-03 00:20:09,50.0,62138.5
2024-07-04 00:20:01,44.0,60301.5
2024-07-05 00:20:11,29.0,56919.0
2024-07-06 00:20:08,26.0,56485.0
2024-07-07 00:20:05,29.0,58038.5
2024-07-08 00:20:02,28.0,55748.0
2024-07-09 00:20:02,27.0,56618.5
2024-07-10 00:20:01,28.0,57722.5
2024-07-11 00:20:08,29.0,57502.0
2024-07-12 00:20:02,25.0,57270.5
2024-07-13 00:20:02,25.0,57876.0
2024-07-14 00:20:02,33.0,59476.5
2024-07-15 00:20:01,52.0,60713.0
2024-07-16 00:20:03,65.0,64636.5
2024-07-17 00:20:01,69.0,65355.0
2024-07-18 00:20:04,61.0,63964.0
2024-07-19 00:20:01,60.0,63677.0
2024-07-20 00:20:08,74.0,66754.5
2024-07-21 00:20:01,74.0,67332.0
2024-07-22 00:20:07,70.0,68167.5
2024-07-23 00:20:02,71.0,67674.0
2024-07-24 00:20:05,69.0,66016.0
2024-07-25 00:20:03,68.0,65456.0
2024-07-26 00:20:04,68.0,66109.5
2024-07-27 00:20:01,72.0,67898.0
2024-07-28 00:20:05,71.0,67647.0
2024-07-29 00:20:02,74.0,68871.5
2024-07-30 00:20:05,67.0,66523.5
2024-07-31 00:20:01,61.0,66008.0
2024-08-01 00:20:01,52.0,64625.0
2024-08-02 00:20:02,57.0,65470.0
2024-08-03 00:20:03,37.0,61520.0
2024-08-04 00:20:03,34.0,60768.0
2024-08-05 00:20:07,26.0,57883.6
2024-08-06 00:20:01,17.0,55370.0
2024-08-07 00:20:02,29.0,55900.3
2024-08-08 00:20:09,20.0,55125.1
2024-08-09 00:20:03,48.0,61594.0
2024-08-10 00:20:10,40.0,61067.1
2024-08-11 00:20:05,39.0,61073.2
2024-08-12 00:20:01,25.0,59076.9
2024-08-13 00:20:06,31.0,59414.4
2024-08-14 00:20:01,30.0,60574.0
2024-08-15 00:20:02,29.0,58771.9
2024-08-16 00:20:01,27.0,57543.9
2024-08-17 00:20:01,25.0,58869.8
2024-08-18 00:20:01,31.0,59482.9
2024-08-19 00:20:05,28.0,58599.9
2024-08-20 00:20:01,30.0,59477.6
2024-08-21 00:20:05,26.0,59236.6
2024-08-22 00:20:01,39.0,61111.0
2024-08-23 00:20:10,34.0,60554.1
2024-08-24 00:20:01,56.0,63977.1
2024-08-25 00:20:03,54.0,64369.2
2024-08-26 00:20:09,55.0,64251.5
2024-08-27 00:20:01,48.0,62952.2
2024-08-28 00:20:07,30.0,59200.6
2024-08-29 00:20:01,29.0,59112.1
2024-08-30 00:20:08,34.0,59137.5
2024-08-31 00:20:08,29.0,59187.4
2024-09-01 00:20:02,26.0,59019.1
2024-09-02 00:20:03,26.0,57415.4
2024-09-03 00:20:09,26.0,59103.6
2024-09-04 00:20:03,27.0,57883.6
2024-09-05 00:20:03,29.0,58138.0
2024-09-06 00:20:03,22.0,56319.2
2024-09-07 00:20:04,23.0,53877.0
2024-09-08 00:20:06,29.0,54086.0
2024-09-09 00:20:02,26.0,55085.5
2024-09-10 00:20:03,33.0,56804.3
2024-09-11 00:20:09,37.0,57511.1
2024-09-12 00:20:02,31.0,57512.5
2024-09-13 00:20:08,32.0,58125.7
2024-09-14 00:20:09,50.0,60637.8
2024-09-15 00:20:05,51.0,60027.2
2024-09-16 00:20:07,39.0,58827.5
2024-09-17 00:20:06,33.0,58280.0
2024-09-18 00:20:06,45.0,60074.6
2024-09-19 00:20:12,49.0,62018.5
2024-09-20 00:20:01,54.0,62831.4
2024-09-21 00:20:05,54.0,63097.9
2024-09-22 00:20:01,52.0,63266.0
2024-09-23 00:20:01,50.0,62805.6
2024-09-24 00:20:04,54.0,63306.7
2024-09-25 00:20:06,59.0,64105.2
2024-09-26 00:20:01,50.0,63218.9
2024-09-27 00:20:01,61.0,65179.1
2024-09-28 00:20:01,64.0,65816.0
2024-09-29 00:20:01,63.0,65888.1
2024-09-30 00:20:10,61.0,65429.6
2024-10-01 00:20:03,50.0,63042.0
2024-10-02 00:20:09,42.0,60846.7
2024-10-03 00:20:05,37.0,60624.2
2024-10-04 00:20:03,41.0,60621.7
2024-10-05 00:20:06,49.0,62077.0
2024-10-06 00:20:06,50.0,61913.0
2024-10-07 00:20:10,50.0,62882.2
2024-10-08 00:20:10,49.0,62233.5
2024-10-09 00:20:01,49.0,62137.6
2024-10-10 00:20:03,39.0,60387.2
2024-10-11 00:20:06,32.0,60229.0
2024-10-12 00:20:01,49.0,62621.1
2024-10-13 00:20:08,50.0,63159.5
2024-10-14 00:20:01,48.0,62571.8
2024-10-15 00:20:01,65.0,66079.2
2024-10-16 00:20:02,73.0,66989.8
2024-10-17 00:20:10,71.0,67666.3
2024-10-18 00:20:11,73.0,67254.0
2024-10-19 00:20:04,72.0,68350.4
2024-10-20 00:20:01,73.0,68415.3
2024-10-21 00:20:01,72.0,69390.5
2024-10-22 00:20:06,70.0,67100.8
2024-10-23 00:20:01,71.0,67153.9
2024-10-24 00:20:01,69.0,66537.0
2024-10-25 00:20:03,72.0,68195.3
2024-10-27 00:20:03,74.0,66940.0
2024-10-28 00:20:06,72.0,67979.9
2024-10-29 00:20:07,72.0,69825.1
2024-10-30 00:20:02,77.0,72503.8
2024-10-31 00:20:01,77.0,72340.9
2024-11-01 00:20:01,75.0,70377.1
2024-11-02 00:20:04,72.0,69526.6
2024-11-03 00:20:03,74.0,69282.2
2024-11-04 00:20:06,70.0,68524.9
2024-11-05 00:20:09,70.0,67957.8
2024-11-06 00:20:01,70.0,69812.9
2024-11-07 00:20:11,77.0,75481.1
2024-11-08 00:20:01,75.0,76000.3
2024-11-09 00:20:01,75.0,76583.9
2024-11-10 00:20:01,78.0,76756.9
2024-11-11 00:20:01,76.0,80550.3
2024-11-12 00:20:04,80.0,86828.9
2024-11-13 00:20:11,84.0,87812.1
2024-11-14 00:20:01,88.0,90226.8
2024-11-15 00:20:01,80.0,88272.6
2024-11-16 00:20:04,86.0,91147.3
2024-11-17 00:20:01,90.0,90887.4
2024-11-18 00:20:06,83.0,89812.8
2024-11-19 00:20:02,90.0,90714.5
2024-11-20 00:20:01,83.0,92254.8
2024-11-21 00:20:06,82.0,94495.8
2024-11-22 00:20:01,94.0,98529.6
2024-11-23 00:20:01,93.0,98938.5
2024-11-24 00:20:05,80.0,98044.9
2024-11-25 00:20:01,82.0,98087.9
2024-11-26 00:20:10,79.0,93607.7
2024-11-27 00:20:01,75.0,92305.0
2024-11-28 00:20:08,77.0,96129.8
2024-11-29 00:20:05,78.0,95597.1
2024-11-30 00:20:06,84.0,97322.4
2024-12-01 00:20:01,81.0,96675.0
2024-12-02 00:20:01,80.0,97337.1
2024-12-03 00:20:02,76.0,96095.0
2024-12-04 00:20:01,78.0,95973.1
2024-12-05 00:20:03,84.0,98822.6
2024-12-06 00:20:02,72.0,97296.6
2024-12-07 00:20:07,75.0,100235.9
2024-12-08 00:20:03,79.0,99795.1
2024-12-09 00:20:10,78.0,100600.0
2024-12-10 00:20:07,78.0,97500.3
2024-12-11 00:20:07,74.0,96667.7
2024-12-12 00:20:10,83.0,101217.8
2024-12-13 00:20:01,76.0,100326.1
2024-12-14 00:20:05,83.0,101459.9
2024-12-15 00:20:04,80.0,101449.5
2024-12-16 00:20:09,83.0,104861.1
2024-12-17 00:20:03,87.0,106260.4
2024-12-18 00:20:09,81.0,106256.0
2024-12-19 00:20:09,75.0,100691.0
2024-12-20 00:20:07,74.0,97081.0
2024-12-21 00:20:01,73.0,97253.9
2024-12-22 00:20:06,73.0,97092.7
2024-12-23 00:20:10,70.0,94642.0
2024-12-24 00:20:06,73.0,94396.1
2024-12-25 00:20:02,73.0,98442.5
2024-12-26 00:20:08,79.0,99695.3
2024-12-27 00:20:03,74.0,95309.5
2024-12-28 00:20:01,72.0,94323.0
2024-12-29 00:20:05,73.0,95034.4
2024-12-30 00:20:08,65.0,93586.9
2024-12-31 00:20:01,64.0,92524.9
2025-01-01 00:20:01,66.0,93622.0
2025-01-02 00:20:01,70.0,94313.8
2025-01-03 00:20:03,74.0,96800.0
2025-01-04 00:20:03,73.0,98111.0
2025-01-05 00:20:06,72.0,98351.8
2025-01-06 00:20:02,76.0,98351.4
2025-01-07 00:20:04,78.0,102121.4
2025-01-08 00:20:02,70.0,97089.1
2025-01-09 00:20:01,69.0,95000.0
2025-01-10 00:20:06,50.0,92556.9
2025-01-11 00:20:01,69.0,94465.1
2025-01-12 00:20:04,62.0,94520.0
2025-01-13 00:20:07,61.0,94390.1
2025-01-14 00:20:02,63.0,94590.0
2025-01-15 00:20:08,70.0,96780.1
2025-01-16 00:20:05,75.0,100253.2
2025-01-17 00:20:03,75.0,100259.5
2025-01-18 00:20:09,77.0,104385.1
2025-01-19 00:20:01,77.0,104284.0
2025-01-20 00:20:07,76.0,100906.9
2025-01-21 00:20:01,76.0,102189.5
2025-01-22 00:20:01,84.0,106185.9
2025-01-23 00:20:03,75.0,103444.7
2025-01-24 00:20:02,75.0,103557.5
2025-01-25 00:20:07,75.0,104733.2
2025-01-26 00:20:10,73.0,104700.0
2025-01-27 00:20:10,71.0,102712.5
2025-01-28 00:20:07,72.0,102269.9
2025-01-29 00:20:07,72.0,101467.9
2025-01-30 00:20:06,70.0,103563.4
2025-01-31 00:20:11,76.0,104420.0
2025-02-01 00:20:06,68.0,102289.6
2025-02-02 00:20:01,60.0,100864.3
2025-02-03 00:20:10,44.0,96547.3
2025-02-04 00:20:10,72.0,101498.7
2025-02-05 00:20:07,54.0,97832.8
2025-02-06 00:20:09,49.0,96673.5
2025-02-07 00:20:04,44.0,96610.0
2025-02-08 00:20:10,44.0,96500.0
2025-02-09 00:20:13,46.0,96410.0
2025-02-10 00:20:06,43.0,96900.0
2025-02-11 00:20:03,47.0,97737.0
2025-02-12 00:20:01,46.0,95769.9
2025-02-13 00:20:02,50.0,97675.3
2025-02-14 00:20:05,48.0,96666.0
2025-02-15 00:20:01,50.0,97400.8
2025-02-16 00:20:01,54.0,97660.0
2025-02-17 00:20:09,51.0,96240.5
2025-02-18 00:20:01,47.0,95809.9
2025-02-19 00:20:10,44.0,95589.2
2025-02-20 00:20:09,49.0,96470.2
2025-02-21 00:20:10,55.0,98347.2
2025-02-22 00:20:07,49.0,95840.1
2025-02-23 00:20:01,50.0,96488.5
2025-02-24 00:20:02,49.0,96389.8
2025-02-25 00:20:01,25.0,91823.7
2025-02-26 00:20:04,21.0,88174.1
2025-02-27 00:20:03,10.0,84475.6
2025-02-28 00:20:09,16.0,84676.6
2025-03-01 00:20:01,20.0,84410.5
2025-03-02 00:20:01,26.0,85941.1
2025-03-03 00:20:03,33.0,93731.8
2025-03-04 00:20:02,15.0,86440.0
2025-03-05 00:20:05,20.0,86810.3
2025-03-06 00:20:11,25.0,90495.5
2025-03-07 00:20:07,34.0,88004.0
2025-03-08 00:20:06,28.0,86714.0
2025-03-09 00:20:03,27.0,86243.5
2025-03-10 00:20:02,20.0,80532.4
2025-03-11 00:20:08,24.0,78300.0
2025-03-12 00:20:09,34.0,82788.7
2025-03-13 00:20:14,45.0,83580.4
2025-03-14 00:20:09,27.0,80968.5
2025-03-15 00:20:09,46.0,84169.6
2025-03-16 00:20:09,30.0,84250.7
2025-03-17 00:20:01,32.0,82760.0
2025-03-18 00:20:08,34.0,83880.1
2025-03-19 00:20:06,32.0,82739.8
2025-03-20 00:20:03,49.0,87100.4
2025-03-21 00:20:06,31.0,84338.3
2025-03-22 00:20:08,32.0,84095.4
2025-03-23 00:20:09,30.0,83892.4
2025-03-24 00:20:10,45.0,86104.7
2025-03-25 00:20:10,46.0,87480.0
2025-03-26 00:20:03,47.0,87439.8
2025-03-27 00:20:07,40.0,86811.2
2025-03-28 00:20:10,44.0,87052.8
2025-03-29 00:20:13,26.0,84417.8
2025-03-30 00:20:12,32.0,82668.9
2025-03-31 00:20:04,34.0,82128.8
2025-04-01 00:20:04,34.0,82548.7
2025-04-02 00:20:03,44.0,85080.0
2025-04-03 00:20:10,25.0,83035.6
2025-04-04 00:20:06,28.0,83182.4
2025-04-05 00:20:08,30.0,83728.7
2025-04-06 00:20:08,34.0,83433.7
2025-04-07 00:20:10,23.0,77883.9
2025-04-08 00:20:10,24.0,79455.3
2025-04-09 00:20:12,18.0,76542.4
2025-04-10 00:20:03,39.0,82395.4
2025-04-11 00:20:08,25.0,79403.7
2025-04-12 00:20:14,43.0,83253.2
2025-04-13 00:20:13,45.0,85375.0
2025-04-14 00:20:04,31.0,84411.0
2025-04-15 00:20:08,38.0,84297.4
2025-04-16 00:20:01,29.0,83231.8
2025-04-17 00:20:13,30.0,83930.4
2025-04-18 00:20:07,33.0,84842.5
2025-04-19 00:20:06,32.0,84331.3
2025-04-20 00:20:12,37.0,85152.7
2025-04-21 00:20:05,39.0,85457.0
2025-04-22 00:20:10,47.0,87521.8
2025-04-23 00:20:08,72.0,93636.2
2025-04-24 00:20:03,63.0,93522.4
2025-04-25 00:20:14,60.0,93694.5
2025-04-26 00:20:03,65.0,94805.7
2025-04-27 00:20:01,61.0,94969.1
2025-04-28 00:20:03,54.0,93490.0
2025-04-29 00:20:11,60.0,94830.0
2025-04-30 00:20:01,56.0,94332.2
2025-05-01 00:20:08,53.0,94202.2
2025-05-02 00:20:04,67.0,96555.6
2025-05-03 00:20:01,65.0,96835.0
2025-05-04 00:20:05,64.0,95936.5
2025-05-05 00:20:01,52.0,94429.9
2025-05-06 00:20:05,59.0,94573.9
2025-05-07 00:20:01,67.0,97017.0
2025-05-08 00:20:05,65.0,97129.9
2025-05-09 00:20:01,73.0,103127.5
2025-05-10 00:20:06,70.0,102995.6
2025-05-11 00:20:05,75.0,104440.0
2025-05-12 00:20:06,73.0,104353.6
2025-05-13 00:20:08,71.0,102553.7
2025-05-14 00:20:04,74.0,103943.6
2025-05-15 00:20:02,71.0,103751.4
2025-05-16 00:20:00,69.0,103908.0
2025-05-17 00:20:04,68.0,103380.0
2025-05-18 00:20:04,66.0,103230.0
2025-05-19 00:20:03,71.0,106519.7
2025-05-20 00:20:09,68.0,106473.3
2025-05-21 00:20:05,69.0,106850.0
2025-05-22 00:20:00,73.0,109960.1
2025-05-23 00:20:03,76.0,111600.0
2025-05-24 00:20:05,67.0,107379.0
2025-05-25 00:20:00,67.0,107814.4
2025-05-26 00:20:02,69.0,108920.1
2025-05-27 00:20:01,68.0,109448.0
2025-05-28 00:20:07,68.0,108730.2
2025-05-29 00:20:00,65.0,107605.4
2025-05-30 00:20:01,61.0,105891.2
2025-05-31 00:20:03,55.0,103623.1
2025-06-01 00:20:05,56.0,104461.4
2025-06-02 00:20:06,57.0,105519.5
2025-06-03 00:20:01,58.0,106258.6
2025-06-04 00:20:02,57.0,105490.6
2025-06-05 00:20:06,55.0,104675.7
2025-06-06 00:20:02,46.0,101298.4
2025-06-07 00:20:05,52.0,104030.0
2025-06-08 00:20:02,55.0,105523.3
2025-06-09 00:20:03,55.0,105684.0
2025-06-10 00:20:06,64.0,109950.4
2025-06-11 00:20:03,65.0,109941.3
2025-06-12 00:20:00,61.0,108625.3
2025-06-13 00:20:02,54.0,104431.3
2025-06-14 00:20:00,52.0,105920.0
2025-06-15 00:20:05,50.0,105478.6
2025-06-16 00:20:01,50.0,105367.4
2025-06-17 00:20:00,53.0,106637.2
2025-06-18 00:20:02,48.0,104538.2
2025-06-19 00:20:00,48.0,104740.0
2025-06-20 00:20:03,48.0,104649.2
2025-06-21 00:20:00,43.0,103166.0
2025-06-22 00:20:00,40.0,102323.8
2025-06-23 00:20:01,37.0,100636.3
2025-06-24 00:20:00,47.0,105205.2
2025-06-25 00:20:04,48.0,106273.3
2025-06-26 00:20:04,50.0,107454.2
2025-06-27 00:20:00,49.0,107110.0
2025-06-28 00:20:10,49.0,106944.6
2025-06-29 00:20:07,50.0,107276.3
2025-06-30 00:20:06,52.0,108400.0
2025-07-01 00:20:14,63.0,107410.6
2025-07-02 00:20:07,62.0,105710.0
2025-07-03 00:20:01,74.0,108830.4
2025-07-04 00:20:01,72.0,109549.8
2025-07-05 00:20:14,68.0,108054.1
2025-07-06 00:20:08,67.0,108110.0
2025-07-07 00:20:04,74.0,109128.4
2025-07-08 00:20:03,64.0,108180.0
2025-07-09 00:20:15,67.0,108818.3
2025-07-10 00:20:01,72.0,111306.9
2025-07-11 00:20:01,72.0,115455.0
2025-07-12 00:20:08,78.0,117520.0
2025-07-13 00:20:01,73.0,117336.9
2025-07-14 00:20:01,75.0,119178.6
2025-07-15 00:20:03,72.0,119709.0
2025-07-16 00:20:01,71.0,117619.9
2025-07-17 00:20:03,73.0,119000.1
2025-07-18 00:20:01,72.0,119302.1
2025-07-19 00:20:03,73.0,117977.0
2025-07-20 00:20:04,71.0,117891.5
2025-07-21 00:20:01,72.0,116740.7
2025-07-22 00:20:01,71.0,117528.8
2025-07-23 00:20:01,75.0,119986.0
2025-07-24 00:20:02,70.0,118990.4
2025-07-25 00:20:02,71.0,118206.1
2025-07-26 00:20:01,71.0,117520.0
2025-07-27 00:20:03,74.0,118000.0
2025-07-28 00:20:01,74.0,119714.2
2025-07-29 00:20:03,74.0,118387.0
2025-07-30 00:20:01,73.0,117884.3
2025-07-31 00:20:01,71.0,117940.5
2025-08-01 00:20:03,66.0,115799.5
2025-08-02 00:20:02,54.0,113419.0
2025-08-03 00:20:04,52.0,112670.0
2025-08-04 00:20:09,65.0,114156.7
2025-08-05 00:20:01,61.0,114846.0
2025-08-06 00:20:08,55.0,113959.9
2025-08-07 00:20:05,63.0,114920.0
2025-08-08 00:20:07,75.0,116928.7
2025-08-09 00:20:07,68.0,116701.9
2025-08-10 00:20:03,70.0,116638.5
2025-08-11 00:20:11,69.0,119300.0
2025-08-12 00:20:02,69.0,118973.0
2025-08-13 00:20:02,74.0,119990.5
2025-08-14 00:20:08,74.0,123985.3
2025-08-15 00:20:02,59.0,118468.0
2025-08-16 00:20:04,57.0,117460.0
2025-08-17 00:20:03,63.0,117320.0
2025-08-18 00:20:02,61.0,117364.0
2025-08-19 00:20:03,57.0,116252.6
2025-08-20 00:20:06,45.0,113086.0
2025-08-21 00:20:02,51.0,113998.9
2025-08-22 00:20:01,51.0,112692.0
2025-08-23 00:20:01,59.0,116729.1
2025-08-24 00:20:06,52.0,115331.0
2025-08-25 00:20:01,46.0,113254.4
2025-08-26 00:20:01,47.0,109750.0
2025-08-27 00:20:01,52.0,111727.9
2025-08-28 00:20:01,49.0,111389.7
2025-08-29 00:20:01,49.0,112520.0
2025-08-30 00:20:01,40.0,108320.0
2025-08-31 00:20:01,49.0,108811.0
2025-09-01 00:20:01,47.0,107899.1
2025-09-02 00:20:05,48.0,109152.9
2025-09-03 00:20:01,56.0,111544.3
2025-09-04 00:20:01,52.0,111885.0
2025-09-05 00:20:01,47.0,110643.6
2025-09-06 00:20:06,49.0,110591.6
2025-09-07 00:20:01,43.0,110237.0
2025-09-08 00:20:01,50.0,110974.0
2025-09-09 00:20:06,47.0,111883.9
2025-09-10 00:20:03,48.0,111307.9
2025-09-11 00:20:01,53.0,113790.0
2025-09-12 00:20:07,58.0,115497.9
2025-09-13 00:20:01,53.0,116075.0
2025-09-14 00:20:01,54.0,116006.0
2025-09-15 00:20:05,52.0,114983.0
2025-09-16 00:20:01,51.0,115228.0
2025-09-17 00:20:02,54.0,116700.0
2025-09-18 00:20:01,51.0,116266.9
2025-09-19 00:20:01,52.0,117167.1
2025-09-20 00:20:06,49.0,115623.0
2025-09-21 00:20:01,50.0,115698.0
2025-09-22 00:20:04,44.0,115234.3
2025-09-23 00:20:01,42.0,112677.4
2025-09-24 00:20:01,45.0,112194.0
2025-09-25 00:20:01,45.0,113335.9
2025-09-26 00:20:03,29.0,109284.1
2025-09-27 00:20:01,32.0,109661.0
2025-09-28 00:20:01,38.0,109661.1
2025-09-29 00:20:02,49.0,111988.5
2025-09-30 00:20:01,49.0,114139.9
2025-10-01 00:20:05,48.0,114140.6
2025-10-02 00:20:01,63.0,119016.0
2025-10-03 00:20:10,62.0,120200.0
2025-10-04 00:20:04,72.0,122254.0
2025-10-05 00:20:04,75.0,122355.0
2025-10-06 00:20:01,70.0,124397.8
2025-10-07 00:20:02,69.0,124855.0
2025-10-08 00:20:02,59.0,121804.5
2025-10-09 00:20:01,71.0,123239.9
2025-10-10 00:20:05,65.0,121771.0
2025-10-11 00:20:13,28.0,112041.1
2025-10-12 00:20:01,25.0,110365.0
2025-10-13 00:20:01,37.0,115679.4
2025-10-14 00:20:04,39.0,115318.0
2025-10-15 00:20:01,35.0,112742.9
2025-10-16 00:20:01,29.0,110656.1
2025-10-17 00:20:01,23.0,108292.0
2025-10-18 00:20:07,22.0,106474.0
2025-10-19 00:20:02,30.0,107052.6
2025-10-20 00:20:03,28.0,107988.3
2025-10-21 00:20:02,33.0,110338.1
2025-10-22 00:20:01,24.0,108306.1
2025-10-23 00:20:01,26.0,107803.6
2025-10-24 00:20:01,31.0,110395.4
2025-10-25 00:20:01,38.0,110810.0
2025-10-26 00:20:06,39.0,111575.0
2025-10-27 00:20:01,50.0,114911.0
2025-10-28 00:20:01,51.0,114111.0
2025-10-29 00:20:03,50.0,112670.9
2025-10-30 00:20:05,33.0,110270.1
2025-10-31 00:20:01,28.0,108561.9
2025-11-01 00:20:01,32.0,109376.7
2025-11-02 00:20:01,36.0,109895.3
2025-11-03 00:20:01,43.0,110609.4
2025-11-04 00:20:01,22.0,106231.6
2025-11-05 00:20:01,24.0,101351.3
2025-11-06 00:20:01,28.0,103554.6
2025-11-07 00:20:07,23.0,100914.4
2025-11-08 00:20:07,21.0,103311.3
2025-11-09 00:20:01,23.0,101604.2
2025-11-10 00:20:02,30.0,105237.0
2025-11-11 00:20:01,27.0,105800.0
2025-11-12 00:20:01,23.0,103120.1
2025-11-13 00:20:03,14.0,101711.1
2025-11-14 00:20:03,15.0,99078.1
2025-11-15 00:20:09,11.0,95023.7
2025-11-16 00:20:01,9.0,95193.0
2025-11-17 00:20:04,15.0,93749.4
2025-11-18 00:20:05,12.0,91910.3
2025-11-19 00:20:01,16.0,91872.2
2025-11-20 00:20:08,10.0,91572.5
2025-11-21 00:20:08,15.0,87059.8
2025-11-22 00:20:07,10.0,85120.7
2025-11-23 00:20:07,12.0,85074.3
2025-11-24 00:20:03,20.0,86029.6
2025-11-25 00:20:04,21.0,87946.2
2025-11-26 00:20:07,14.0,87466.3
2025-11-27 00:20:01,23.0,90180.9
2025-11-28 00:20:01,24.0,91082.5
2025-11-29 00:20:01,27.0,90752.6
2025-11-30 00:20:01,29.0,90865.5
2025-12-01 00:20:06,23.0,88694.6
2025-12-02 00:20:02,22.0,86340.0
2025-12-03 00:20:05,27.0,91429.6
2025-12-04 00:20:01,27.0,93082.3
2025-12-05 00:20:07,27.0,92130.9
2025-12-06 00:20:03,22.0,89081.4
2025-12-07 00:20:04,21.0,89202.6
2025-12-08 00:20:02,19.0,89877.0
2025-12-09 00:20:01,23.0,90720.0
2025-12-10 00:20:01,25.0,92338.4
2025-12-11 00:20:01,28.0,91865.1
2025-12-12 00:20:07,28.0,92564.7
2025-12-13 00:20:06,24.0,90340.0
2025-12-14 00:20:03,20.0,90284.3
2025-12-15 00:20:01,17.0,88367.3
2025-12-16 00:20:01,10.0,86247.5
2025-12-17 00:20:07,15.0,87480.5
2025-12-18 00:20:01,18.0,86041.6
2025-12-19 00:20:01,17.0,85400.0
2025-12-21 00:20:07,21.0,88304.3
2025-12-22 00:20:01,24.0,89103.2
2025-12-23 00:20:02,25.0,88533.0
2025-12-24 00:20:04,25.0,87234.4
