time,open,high,low,close,volume_usd,open_interest_open,open_interest_high,open_interest_low,open_interest_close,funding_rate_open,funding_rate_high,funding_rate_low,funding_rate_close,funding_rate_oi_weight_open,funding_rate_oi_weight_high,funding_rate_oi_weight_low,funding_rate_oi_weight_close,funding_rate_vol_weight_open,funding_rate_vol_weight_high,funding_rate_vol_weight_low,funding_rate_vol_weight_close,global_long_short_account_ratio_global_account_long_percent,global_long_short_account_ratio_global_account_short_percent,global_long_short_account_ratio_global_account_long_short_ratio,top_long_short_account_ratio_top_account_long_percent,top_long_short_account_ratio_top_account_short_percent,top_long_short_account_ratio_top_account_long_short_ratio,top_long_short_position_ratio_top_position_long_percent,top_long_short_position_ratio_top_position_short_percent,top_long_short_position_ratio_top_position_long_short_ratio,liquidation_long_liquidation_usd,liquidation_short_liquidation_usd,liquidation_aggregated_aggregated_long_liquidation_usd,liquidation_aggregated_aggregated_short_liquidation_usd,ask_bids_bids_usd,ask_bids_bids_quantity,ask_bids_asks_usd,ask_bids_asks_quantity,aggregated_ask_bids_aggregated_bids_usd,aggregated_ask_bids_aggregated_bids_quantity,aggregated_ask_bids_aggregated_asks_usd,aggregated_ask_bids_aggregated_asks_quantity
2025-05-20 00:00:00,105531.5,106541.2,105511,105674.9,1628573666.215,8689836361,8772126730,8689836361,8752362993,0.008348,0.009606,0.008348,0.009604,0.005041,0.008524,0.005041,0.007611,0.006796,0.009284,0.006796,0.008802,37.68,62.32,0.61,42.65,57.35,0.74,62.06,37.94,1.64,138623.2142,1227002.8492,168571.6535,1686888.0723,230466364.1638,2195.29,329695903.5552,3109.747,230466364.1638,2195.29,329695903.5552,3109.747
2025-05-20 01:00:00,105674.8,106758.5,105650,106407.6,1091078037.3185,8752362993,8903052902,8750781465,8872223814,0.009604,0.009939,0.009566,0.009939,0.007611,0.007882,0.006762,0.006772,0.008802,0.009139,0.008539,0.008596,36.98,63.02,0.59,42.16,57.84,0.73,61.66,38.34,1.61,3512.7774,864008.99106,3512.7774,1079440.61086,223208792.78,2121.408,213680411.1904,2013.339,223208792.78,2121.408,213680411.1904,2013.339
2025-05-20 02:00:00,106407.6,106800,105937.9,106060,963528011.7283,8872223814,8929412424,8852302434,8856778405,0.009939,0.01,0.009627,0.009633,0.006772,0.007004,0.006229,0.006242,0.008596,0.00878,0.008208,0.008235,36.19,63.81,0.57,41.51,58.49,0.71,61.68,38.32,1.61,36826.1218,491429.5624,42232.1758,514704.7237,216431158.9706,2041.768,438168338.6083,4095.492,216431158.9706,2041.768,438168338.6083,4095.492
2025-05-20 03:00:00,106059.9,106136,105480.1,105720,840530348.2261,8856778405,8869332103,8832182781,8847974994,0.009633,0.009695,0.009198,0.009436,0.006242,0.006376,0.006146,0.006282,0.008235,0.008347,0.008049,0.008164,35.14,64.86,0.54,40.14,59.86,0.67,60.34,39.66,1.52,182747.4559,1478.4028,198643.2505,1478.4028,226225893.4353,2141.337,328982659.4661,3082.373,226225893.4353,2141.337,328982659.4661,3082.373
2025-05-20 04:00:00,105720,106219.3,105500.9,106181.2,641616447.2527,8847974994,8922579640,8844380135,8922579640,0.009436,0.009797,0.009102,0.009797,0.006282,0.006809,0.006049,0.006809,0.008164,0.008546,0.007973,0.008546,34.84,65.16,0.54,39.84,60.16,0.66,60.38,39.62,1.52,10697.2773,659309.58308,10697.2773,687707.93498,274304978.0549,2606.969,233715934.31,2202.03,274304978.0549,2606.969,233715934.31,2202.03
2025-05-20 05:00:00,106181.1,106371.3,106016.6,106065.6,571848275.7175,8922579640,8954551418,8903165529,8922917589,0.009797,0.01,0.009704,0.00978,0.006809,0.0074,0.006806,0.0074,0.008546,0.008972,0.008546,0.00897,35.5,64.5,0.55,40.31,59.69,0.68,60.26,39.74,1.52,0,31246.5743,42261.5504,36132.6303,212118843.7586,2005.973,389522552.8164,3646.695,212118843.7586,2005.973,389522552.8164,3646.695
2025-05-20 06:00:00,106065.5,106178.2,105345.4,105411.8,688553443.864,8922917589,8931968651,8852166104,8872248941,0.00978,0.009835,0.009369,0.009369,0.0074,0.008137,0.0074,0.007596,0.00897,0.009454,0.008871,0.008871,34.94,65.06,0.54,39.87,60.13,0.66,60.18,39.82,1.51,337176.13559,2540.5056,452993.27009,2540.5056,234222168.7881,2217.402,350826869.3646,3287.215,234222168.7881,2217.402,350826869.3646,3287.215
2025-05-20 07:00:00,105411.8,105699.3,104868.5,104980.1,973574191.16,8872248941,8894452825,8844033656,8856961914,0.009369,0.009369,0.007123,0.007123,0.007596,0.007596,0.0062,0.0062,0.008871,0.008885,0.007034,0.007034,34.88,65.12,0.54,40.06,59.94,0.67,60.64,39.36,1.54,472502.66645,8550.0968,585210.73625,8550.0968,353951983.2749,3375.364,195073799.8722,1842.878,353951983.2749,3375.364,195073799.8722,1842.878
2025-05-20 08:00:00,104980.1,105219.5,104808.6,105182.1,708854019.9153,8856961914,8871015347,8827240388,8871015347,0.007123,0.007735,0.006895,0.007735,0.0062,0.0062,0.002321,0.005014,0.007034,0.007034,0.003544,0.005956,35.28,64.72,0.55,40.67,59.33,0.69,60.79,39.21,1.55,322173.06811,315.2936,328886.32811,420.4816,443215481.9233,4241.532,184068982.7069,1746.834,443215481.9233,4241.532,184068982.7069,1746.834
2025-05-20 09:00:00,105182,105350,105137.4,105238.2,473642764.7171,8871015347,8896495777,8856674629,8860426683,0.007735,0.007818,0.007456,0.007545,0.005014,0.005129,0.004364,0.004568,0.005956,0.006099,0.005532,0.005897,36.38,63.62,0.57,41.53,58.47,0.71,60.82,39.18,1.55,0,24007.6095,0.0,36229.9959,401510366.1233,3834.96,212036081.4412,2007.802,401510366.1233,3834.96,212036081.4412,2007.802
