candidate,seed,window_size,window_size_1d,no_trade_entry_threshold,no_trade_exit_threshold,min_position_change,max_step_pos_change_pct,lambda_turnover,profit_mean,profit_per_trade_mean,trade_count_mean,episode_steps_mean,total_fees_mean,episode_max_dd_mean,termination_balance_insufficient_count,fees_profit_ratio,trade_rate,trades_per_day
hybrid_minimal_signal,42,12,6,0.24,0.12,0.25,0.3,0.0002,4.7306957307700825,0.10473492700624039,45.2,4138.2,3.798489957690074,0.06198851638613202,0,0.8029453116131271,0.010922623362814752,3.1457155284906486
