window_size,window_size_1d,horizon_k,recent_bars,n_valid,n_train,n_valid_split,n_test,binary_positive_rate_train,binary_positive_rate_test,cnn_key,obs_key,channel,auc_binary,macro_f1,importance_sum,importance_pct,signal_score,concept_key,variant,symbol_scope,normalized_name
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,close_ema_12_48_spread,0.4123713676957251,0.2953271028037383,0.0,0.0,0.11813084112149533,close,ema_12_48_spread,global,close_ema_12_48_spread
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,volume_z_short,0.37370234371458355,0.44954128440366975,0.0,0.0,0.1798165137614679,volume,z_short,global,volume_z_short
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,volume_z_long,0.49528537105036496,0.2900188323917137,0.0,0.0,0.11600753295668549,volume,z_long,global,volume_z_long
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,volume_roc_1,0.4444671109297792,0.30246913580246915,0.0,0.0,0.12098765432098767,volume,roc_1,global,volume_roc_1
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,volume_roc_12,0.4092433927195249,0.3052959501557632,0.0,0.0,0.1221183800623053,volume,roc_12,global,volume_roc_12
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,volume_ema_12_48_spread,0.35216918264653885,0.44954128440366975,0.0,0.0,0.1798165137614679,volume,ema_12_48_spread,global,volume_ema_12_48_spread
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,buy_volume_z_short,0.38888888888888884,0.44954128440366975,0.0,0.0,0.1798165137614679,buy_volume,z_short,global,buy_volume_z_short
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,buy_volume_z_long,0.41488734756788603,0.4485294117647059,0.0,0.0,0.17941176470588238,buy_volume,z_long,global,buy_volume_z_long
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,buy_volume_roc_1,0.5095425903259441,0.44954128440366975,0.0,0.0,0.18840484505481755,buy_volume,roc_1,global,buy_volume_roc_1
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,buy_volume_roc_12,0.4598123215014279,0.42638623326959846,0.0,0.0,0.1705544933078394,buy_volume,roc_12,global,buy_volume_roc_12
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,buy_volume_ema_12_48_spread,0.4286005711954304,0.29795918367346935,0.0,0.0,0.11918367346938774,buy_volume,ema_12_48_spread,global,buy_volume_ema_12_48_spread
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,sell_volume_z_short,0.545536969037581,0.44954128440366975,0.0,0.0,0.22079978589529078,sell_volume,z_short,global,sell_volume_z_short
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,sell_volume_z_long,0.5504555963552291,0.44954128440366975,0.0,0.0,0.2252265504811741,sell_volume,z_long,global,sell_volume_z_long
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,sell_volume_roc_1,0.36289043020989165,0.44954128440366975,16.0,0.0043799616753353405,0.1804735080127682,sell_volume,roc_1,global,sell_volume_roc_1
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,sell_volume_roc_12,0.2781857745138039,0.46146207318004734,108.0,0.02956474130851355,0.18901954046829597,sell_volume,roc_12,global,sell_volume_roc_12
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,sell_volume_ema_12_48_spread,0.49344938573824737,0.29698089956869994,50.0,0.01368738023542294,0.12084546686279343,sell_volume,ema_12_48_spread,global,sell_volume_ema_12_48_spread
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,volume_ratio_z_short,0.376807652205449,0.44954128440366975,55.0,0.015056118258965233,0.18207493150031268,volume_ratio,z_short,global,volume_ratio_z_short
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,volume_ratio_z_long,0.37730631488281424,0.44954128440366975,35.0,0.009581166164796057,0.1812536886861873,volume_ratio,z_long,global,volume_ratio_z_long
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,volume_ratio_roc_1,0.5180198558411533,0.44954128440366975,75.0,0.02053107035313441,0.19911404457147602,volume_ratio,roc_1,global,volume_ratio_roc_1
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,volume_ratio_roc_12,0.3689197153089442,0.44954128440366975,16.0,0.0043799616753353405,0.1804735080127682,volume_ratio,roc_12,global,volume_ratio_roc_12
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,volume_ratio_ema_12_48_spread,0.3529171766625867,0.44954128440366975,45.0,0.012318642211880646,0.18166431009325,volume_ratio,ema_12_48_spread,global,volume_ratio_ema_12_48_spread
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,long_short_ratio_z_short,0.666213336959971,0.44954128440366975,97.0,0.026553517656720503,0.3333915446739499,long_short_ratio,z_short,global,long_short_ratio_z_short
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,long_short_ratio_z_long,0.3105308490865406,0.44954128440366975,25.0,0.00684369011771147,0.1808430672791246,long_short_ratio,z_long,global,long_short_ratio_z_long
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,long_short_ratio_roc_1,0.40788340359943787,0.44954128440366975,38.0,0.010402408978921434,0.1813768751083061,long_short_ratio,roc_1,global,long_short_ratio_roc_1
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,long_short_ratio_roc_12,0.45611768439185824,0.29901960784313725,17.0,0.0046537092800438,0.12030589952926148,long_short_ratio,roc_12,global,long_short_ratio_roc_12
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,long_short_ratio_ema_12_48_spread,0.4203726370189038,0.44954128440366975,37.0,0.010128661374212975,0.18133581296759985,long_short_ratio,ema_12_48_spread,global,long_short_ratio_ema_12_48_spread
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,trades_z_short,0.5594315245478035,0.44954128440366975,41.0,0.011223651793046812,0.2349884336234481,trades,z_short,global,trades_z_short
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,trades_z_long,0.3101681853211841,0.44954128440366975,72.0,0.019709827539009035,0.18277298789231924,trades,z_long,global,trades_z_long
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,trades_roc_1,0.3372093023255814,0.44954128440366975,22.0,0.006022447303586094,0.18071988085700583,trades,roc_1,global,trades_roc_1
