cnn_key,obs_key,channel,concept_key,variant,symbol_scope,normalized_name,mean_auc_binary,mean_macro_f1,mean_importance_pct,mean_signal_score,std_signal_score,specs_count,positive_signal_specs,mean_window_size,mean_horizon_k,signal_score_ci_low,signal_score_ci_high
1d_target,price_seq_1d_target,funding_close_z_long,funding_close,z_long,global,funding_close_z_long,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,funding_close_z_short,funding_close,z_short,global,funding_close_z_short,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,high_ema_12_48_spread,high,ema_12_48_spread,global,high_ema_12_48_spread,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,high_roc_1,high,roc_1,global,high_roc_1,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,high_roc_12,high,roc_12,global,high_roc_12,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,high_z_long,high,z_long,global,high_z_long,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,high_z_short,high,z_short,global,high_z_short,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,liq_long_ema_12_48_spread,liq_long,ema_12_48_spread,global,liq_long_ema_12_48_spread,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,liq_long_log_scale,liq_long_log,scale,global,liq_long_log_scale,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,liq_long_roc_12,liq_long,roc_12,global,liq_long_roc_12,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,liq_long_z_long,liq_long,z_long,global,liq_long_z_long,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,liq_long_z_short,liq_long,z_short,global,liq_long_z_short,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,liq_short_ema_12_48_spread,liq_short,ema_12_48_spread,global,liq_short_ema_12_48_spread,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,liq_short_log_z,liq_short,log_z,global,liq_short_log_z,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,liq_short_roc_1,liq_short,roc_1,global,liq_short_roc_1,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,liq_short_roc_12,liq_short,roc_12,global,liq_short_roc_12,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,liq_short_z_long,liq_short,z_long,global,liq_short_z_long,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,liq_short_z_short,liq_short,z_short,global,liq_short_z_short,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,liq_sweep_down,liq_sweep_down,raw,global,liq_sweep_down,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,liq_sweep_up,liq_sweep_up,raw,global,liq_sweep_up,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,long_short_ratio_ema_12_48_spread,long_short_ratio,ema_12_48_spread,global,long_short_ratio_ema_12_48_spread,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,long_short_ratio_roc_1,long_short_ratio,roc_1,global,long_short_ratio_roc_1,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,long_short_ratio_roc_12,long_short_ratio,roc_12,global,long_short_ratio_roc_12,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,long_short_ratio_z,long_short_ratio,z,global,long_short_ratio_z,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,long_short_ratio_z_long,long_short_ratio,z_long,global,long_short_ratio_z_long,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,long_short_ratio_z_short,long_short_ratio,z_short,global,long_short_ratio_z_short,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,low_ema_12_48_spread,low,ema_12_48_spread,global,low_ema_12_48_spread,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,low_roc_1,low,roc_1,global,low_roc_1,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,low_roc_12,low,roc_12,global,low_roc_12,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,low_z_long,low,z_long,global,low_z_long,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,low_z_short,low,z_short,global,low_z_short,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,ls_account_ratio_z,ls_account_ratio,z,global,ls_account_ratio_z,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,ob_imbalance_ema_12_48_spread,ob_imbalance,ema_12_48_spread,global,ob_imbalance_ema_12_48_spread,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,ob_imbalance_roc_1,ob_imbalance,roc_1,global,ob_imbalance_roc_1,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,ob_imbalance_roc_12,ob_imbalance,roc_12,global,ob_imbalance_roc_12,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,ob_imbalance_z,ob_imbalance,z,global,ob_imbalance_z,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,ob_imbalance_z_long,ob_imbalance,z_long,global,ob_imbalance_z_long,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,ob_imbalance_z_short,ob_imbalance,z_short,global,ob_imbalance_z_short,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,oi_close_ema_12_48_spread,oi_close,ema_12_48_spread,global,oi_close_ema_12_48_spread,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,oi_close_roc_1,oi_close,roc_1,global,oi_close_roc_1,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,oi_close_roc_12,oi_close,roc_12,global,oi_close_roc_12,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,oi_close_scale,oi_close,scale,global,oi_close_scale,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,oi_close_z_long,oi_close,z_long,global,oi_close_z_long,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,oi_close_z_short,oi_close,z_short,global,oi_close_z_short,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,open_roc_1,open,roc_1,global,open_roc_1,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,open_roc_12,open,roc_12,global,open_roc_12,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,open_z_long,open,z_long,global,open_z_long,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,open_z_short,open,z_short,global,open_z_short,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,quote_volume_ema_12_48_spread,quote_volume,ema_12_48_spread,global,quote_volume_ema_12_48_spread,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,quote_volume_roc_1,quote_volume,roc_1,global,quote_volume_roc_1,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,quote_volume_roc_12,quote_volume,roc_12,global,quote_volume_roc_12,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,quote_volume_z_short,quote_volume,z_short,global,quote_volume_z_short,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,range_1d_z,range_1d,z,global,range_1d_z,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,ret_14d_z_long,ret_14d,z_long,global,ret_14d_z_long,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,ret_1d_z_long,ret_1d,z_long,global,ret_1d_z_long,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,ret_1d_z_short,ret_1d,z_short,global,ret_1d_z_short,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,ret_3d_z_short,ret_3d,z_short,global,ret_3d_z_short,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,sell_volume_ema_12_48_spread,sell_volume,ema_12_48_spread,global,sell_volume_ema_12_48_spread,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,sell_volume_roc_1,sell_volume,roc_1,global,sell_volume_roc_1,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,sell_volume_roc_12,sell_volume,roc_12,global,sell_volume_roc_12,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,sell_volume_z_long,sell_volume,z_long,global,sell_volume_z_long,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,sell_volume_z_short,sell_volume,z_short,global,sell_volume_z_short,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,trades_ema_12_48_spread,trades,ema_12_48_spread,global,trades_ema_12_48_spread,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,trades_per_volume_z,trades_per_volume,z,global,trades_per_volume_z,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,trades_roc_1,trades,roc_1,global,trades_roc_1,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,trades_roc_12,trades,roc_12,global,trades_roc_12,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,trades_z_long,trades,z_long,global,trades_z_long,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,trades_z_short,trades,z_short,global,trades_z_short,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,volume_ema_12_48_spread,volume,ema_12_48_spread,global,volume_ema_12_48_spread,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,volume_log_z_long,volume_log,z_long,global,volume_log_z_long,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,volume_log_z_short,volume_log,z_short,global,volume_log_z_short,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,volume_ratio_ema_12_48_spread,volume_ratio,ema_12_48_spread,global,volume_ratio_ema_12_48_spread,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,volume_ratio_roc_1,volume_ratio,roc_1,global,volume_ratio_roc_1,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
